* begin:	08/04/2023 00:55:11
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	30.0	241	3162	314729	4006	3763752949	3403	0.0000000	0.0000000
2	5.0000000	30.0	483	3206	328892	4080	3763752986	3689	0.0000000	0.0000000
3	10.0000000	30.0	659	3103	330231	4057	3763753024	3762	0.0000000	0.0000000
4	15.0000000	30.0	709	3170	318147	3987	3763753062	3879	0.0000000	0.0000000
5	20.0000000	30.0	597	3155	316407	3950	3763753099	3752	0.0000000	0.0000000
6	25.0000000	30.0	491	3092	320377	3959	3763753137	3583	0.0000000	0.0000000
7	30.0000000	30.0	286	3100	320404	4134	3763753175	3386	0.0000000	0.0000000
8	35.0000000	30.0	105	3124	318577	4063	3763753212	3229	0.0000000	0.0000000
9	40.0000000	30.0	67	3124	306227	3972	3763753250	3191	0.0000000	0.0000000
10	45.0000000	30.0	120	3064	306923	3960	3763753287	3184	0.0000000	0.0000000
11	50.0000000	30.0	340	3166	305862	3878	3763753325	3506	0.0000000	0.0000000
12	55.0000000	30.0	553	3138	308074	3976	3763753362	3691	0.0000000	0.0000000
13	60.0000000	30.0	677	3187	305577	4030	3763753400	3864	0.0000000	0.0000000
14	65.0000000	30.0	688	3104	309771	3937	3763753438	3792	0.0000000	0.0000000
15	70.0000000	30.0	567	3099	309314	3941	3763753475	3666	0.0000000	0.0000000
16	75.0000000	30.0	405	3170	310445	4001	3763753513	3575	0.0000000	0.0000000
17	80.0000000	30.0	174	3181	309706	3995	3763753550	3355	0.0000000	0.0000000
18	85.0000000	30.0	95	3138	314872	3920	3763753588	3233	0.0000000	0.0000000
19	90.0000000	30.0	93	3240	316290	4021	3763753626	3333	0.0000000	0.0000000
20	95.0000000	30.0	248	3108	309293	4069	3763753664	3356	0.0000000	0.0000000
* end: 08/04/2023 01:07:45
