* begin:	07/04/2023 22:32:44
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	30.0	279	3222	330451	3979	3763744402	3501	0.0000000	0.0000000
2	5.0000000	30.0	443	3433	332657	4042	3763744440	3876	0.0000000	0.0000000
3	10.0000000	30.0	594	3384	328476	3915	3763744477	3978	0.0000000	0.0000000
4	15.0000000	30.0	628	3325	326757	4083	3763744515	3953	0.0000000	0.0000000
5	20.0000000	30.0	583	3236	328589	3977	3763744552	3819	0.0000000	0.0000000
6	25.0000000	30.0	379	3385	344022	3901	3763744590	3764	0.0000000	0.0000000
7	30.0000000	30.0	207	3325	338441	4095	3763744628	3532	0.0000000	0.0000000
8	35.0000000	30.0	76	3294	324564	3976	3763744665	3370	0.0000000	0.0000000
9	40.0000000	30.0	60	3346	323084	3855	3763744703	3406	0.0000000	0.0000000
10	45.0000000	30.0	174	3445	338933	3987	3763744741	3619	0.0000000	0.0000000
11	50.0000000	30.0	336	3225	343684	3912	3763744778	3561	0.0000000	0.0000000
12	55.0000000	30.0	527	3328	338550	3938	3763744816	3855	0.0000000	0.0000000
13	60.0000000	30.0	639	3339	339479	3896	3763744853	3978	0.0000000	0.0000000
14	65.0000000	30.0	652	3456	337675	4008	3763744891	4108	0.0000000	0.0000000
15	70.0000000	30.0	549	3315	345988	3990	3763744928	3864	0.0000000	0.0000000
16	75.0000000	30.0	373	3391	343751	3969	3763744966	3764	0.0000000	0.0000000
17	80.0000000	30.0	163	3298	318398	3931	3763745004	3461	0.0000000	0.0000000
18	85.0000000	30.0	75	3423	315944	3973	3763745041	3498	0.0000000	0.0000000
19	90.0000000	30.0	86	3353	314122	4131	3763745079	3439	0.0000000	0.0000000
20	95.0000000	30.0	256	3364	307989	3943	3763745117	3620	0.0000000	0.0000000
* end: 07/04/2023 22:45:18
