* begin:	16/04/2023 15:52:08
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	1001	7101	624868	7881	3764497996	8102	0.0000000	0.0000000
2	5.0000000	60.0	1580	7336	623892	7687	3764498063	8916	0.0000000	0.0000000
3	10.0000000	60.0	1785	7186	623653	7764	3764498130	8971	0.0000000	0.0000000
4	15.0000000	60.0	1829	7109	627671	7846	3764498198	8938	0.0000000	0.0000000
5	20.0000000	60.0	1447	7047	625682	7724	3764498266	8494	0.0000000	0.0000000
6	25.0000000	60.0	919	6991	625079	7908	3764498333	7910	0.0000000	0.0000000
7	30.0000000	60.0	332	7539	632384	7804	3764498401	7871	0.0000000	0.0000000
8	35.0000000	60.0	115	7343	629337	7860	3764498468	7458	0.0000000	0.0000000
9	40.0000000	60.0	183	7207	630651	7955	3764498536	7390	0.0000000	0.0000000
10	45.0000000	60.0	608	7712	624451	8045	3764498603	8320	0.0000000	0.0000000
11	50.0000000	60.0	1139	7318	628804	7749	3764498671	8457	0.0000000	0.0000000
12	55.0000000	60.0	1634	7414	630250	7749	3764498738	9048	0.0000000	0.0000000
13	60.0000000	60.0	1893	7325	622564	7826	3764498806	9218	0.0000000	0.0000000
14	65.0000000	60.0	1626	7327	623417	7910	3764498873	8953	0.0000000	0.0000000
15	70.0000000	60.0	1189	7464	623707	7791	3764498941	8653	0.0000000	0.0000000
16	75.0000000	60.0	628	7639	626907	7870	3764499008	8267	0.0000000	0.0000000
17	80.0000000	60.0	246	7503	624849	7929	3764499076	7749	0.0000000	0.0000000
18	85.0000000	60.0	118	7288	627231	7853	3764499143	7406	0.0000000	0.0000000
19	90.0000000	60.0	357	7307	628438	7899	3764499211	7664	0.0000000	0.0000000
20	95.0000000	60.0	779	7508	630719	7911	3764499278	8287	0.0000000	0.0000000
* end: 16/04/2023 16:14:39
