* begin:	12/04/2023 10:34:57
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi4_In2_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	726	5655	645606	1937	3764133365	6381	0.0000000	0.0000000
2	5.0000000	60.0	1051	5635	661736	2056	3764133433	6686	0.0000000	0.0000000
3	10.0000000	60.0	1419	5427	681049	1923	3764133500	6846	0.0000000	0.0000000
4	15.0000000	60.0	1352	5653	674954	1890	3764133568	7005	0.0000000	0.0000000
5	20.0000000	60.0	1094	5407	632169	1928	3764133636	6501	0.0000000	0.0000000
6	25.0000000	60.0	709	5570	621009	1908	3764133703	6279	0.0000000	0.0000000
7	30.0000000	60.0	342	5519	622281	2010	3764133771	5861	0.0000000	0.0000000
8	35.0000000	60.0	108	5483	644780	1971	3764133838	5591	0.0000000	0.0000000
9	40.0000000	60.0	157	5363	630278	1944	3764133906	5520	0.0000000	0.0000000
10	45.0000000	60.0	420	5466	634233	1916	3764133974	5886	0.0000000	0.0000000
11	50.0000000	60.0	844	5579	631140	2032	3764134041	6423	0.0000000	0.0000000
12	55.0000000	60.0	1265	5588	622484	1975	3764134109	6853	0.0000000	0.0000000
13	60.0000000	60.0	1425	5539	615825	2012	3764134176	6964	0.0000000	0.0000000
14	65.0000000	60.0	1363	5527	670782	1987	3764134244	6890	0.0000000	0.0000000
15	70.0000000	60.0	927	5596	647779	1953	3764134312	6523	0.0000000	0.0000000
16	75.0000000	60.0	569	5570	621961	1949	3764134379	6139	0.0000000	0.0000000
17	80.0000000	60.0	202	5402	622686	1956	3764134447	5604	0.0000000	0.0000000
18	85.0000000	60.0	91	5622	626125	2022	3764134514	5713	0.0000000	0.0000000
19	90.0000000	60.0	277	5476	633574	2016	3764134582	5753	0.0000000	0.0000000
20	95.0000000	60.0	719	5497	640761	1993	3764134650	6216	0.0000000	0.0000000
* end: 12/04/2023 10:57:31
