* begin:	16/04/2023 17:49:43
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	1198	5948	626997	8039	3764505051	7146	0.0000000	0.0000000
2	5.0000000	60.0	1824	5908	621879	7775	3764505118	7732	0.0000000	0.0000000
3	10.0000000	60.0	2321	5881	627324	7926	3764505186	8202	0.0000000	0.0000000
4	15.0000000	60.0	2317	5901	630241	7841	3764505253	8218	0.0000000	0.0000000
5	20.0000000	60.0	1943	5808	628256	7844	3764505321	7751	0.0000000	0.0000000
6	25.0000000	60.0	1257	5853	629581	7910	3764505388	7110	0.0000000	0.0000000
7	30.0000000	60.0	653	5891	627190	7888	3764505456	6544	0.0000000	0.0000000
8	35.0000000	60.0	188	5965	630441	7767	3764505523	6153	0.0000000	0.0000000
9	40.0000000	60.0	165	5973	630838	7920	3764505591	6138	0.0000000	0.0000000
10	45.0000000	60.0	703	5953	627099	7794	3764505658	6656	0.0000000	0.0000000
11	50.0000000	60.0	1329	5895	629002	8041	3764505726	7224	0.0000000	0.0000000
12	55.0000000	60.0	2027	5812	630384	8077	3764505794	7839	0.0000000	0.0000000
13	60.0000000	60.0	2275	6008	628595	7867	3764505861	8283	0.0000000	0.0000000
14	65.0000000	60.0	2282	5854	629746	7846	3764505929	8136	0.0000000	0.0000000
15	70.0000000	60.0	1622	5970	625794	7964	3764505996	7592	0.0000000	0.0000000
16	75.0000000	60.0	950	5823	630660	7799	3764506064	6773	0.0000000	0.0000000
17	80.0000000	60.0	352	5924	627596	7749	3764506131	6276	0.0000000	0.0000000
18	85.0000000	60.0	123	5877	625391	7874	3764506199	6000	0.0000000	0.0000000
19	90.0000000	60.0	419	5802	626005	7880	3764506266	6221	0.0000000	0.0000000
20	95.0000000	60.0	1034	5857	629071	7796	3764506334	6891	0.0000000	0.0000000
* end: 16/04/2023 18:12:15
