* begin:	17/04/2023 09:31:10
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	487	10119	653242	7822	3764561538	10606	0.0000000	0.0000000
2	5.0000000	60.0	679	10073	714574	7779	3764561606	10752	0.0000000	0.0000000
3	10.0000000	60.0	776	9904	701717	7836	3764561674	10680	0.0000000	0.0000000
4	15.0000000	60.0	750	9946	631150	7821	3764561741	10696	0.0000000	0.0000000
5	20.0000000	60.0	634	10018	622299	7717	3764561809	10652	0.0000000	0.0000000
6	25.0000000	60.0	351	10061	653560	7785	3764561876	10412	0.0000000	0.0000000
7	30.0000000	60.0	155	9952	728377	7853	3764561944	10107	0.0000000	0.0000000
8	35.0000000	60.0	64	10034	642256	7925	3764562011	10098	0.0000000	0.0000000
9	40.0000000	60.0	127	10027	626162	8023	3764562079	10154	0.0000000	0.0000000
10	45.0000000	60.0	311	9851	697914	7804	3764562147	10162	0.0000000	0.0000000
11	50.0000000	60.0	533	9859	705689	7950	3764562214	10392	0.0000000	0.0000000
12	55.0000000	60.0	789	10061	625832	8027	3764562282	10850	0.0000000	0.0000000
13	60.0000000	60.0	778	10146	618569	7859	3764562350	10924	0.0000000	0.0000000
14	65.0000000	60.0	737	9882	644554	7960	3764562417	10619	0.0000000	0.0000000
15	70.0000000	60.0	498	10029	718337	7883	3764562485	10527	0.0000000	0.0000000
16	75.0000000	60.0	302	9965	700227	7952	3764562553	10267	0.0000000	0.0000000
17	80.0000000	60.0	99	10056	703327	7842	3764562620	10155	0.0000000	0.0000000
18	85.0000000	60.0	66	10093	662329	7956	3764562688	10159	0.0000000	0.0000000
19	90.0000000	60.0	194	9839	632743	7763	3764562755	10033	0.0000000	0.0000000
20	95.0000000	60.0	408	10165	699944	7780	3764562823	10573	0.0000000	0.0000000
* end: 17/04/2023 09:53:44
