* begin:	13/04/2023 11:03:48
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi8cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	447	7729	632659	7999	3764221496	8176	0.0000000	0.0000000
2	5.0000000	60.0	590	7710	623290	7986	3764221564	8300	0.0000000	0.0000000
3	10.0000000	60.0	599	7848	627338	7859	3764221632	8447	0.0000000	0.0000000
4	15.0000000	60.0	597	7941	618160	7756	3764221699	8538	0.0000000	0.0000000
5	20.0000000	60.0	475	7947	623410	7994	3764221767	8422	0.0000000	0.0000000
6	25.0000000	60.0	243	7874	634420	8050	3764221835	8117	0.0000000	0.0000000
7	30.0000000	60.0	125	7960	662175	7853	3764221902	8085	0.0000000	0.0000000
8	35.0000000	60.0	46	8142	692956	8128	3764221970	8188	0.0000000	0.0000000
9	40.0000000	60.0	105	8015	671707	7759	3764222038	8120	0.0000000	0.0000000
10	45.0000000	60.0	303	7986	658490	7961	3764222105	8289	0.0000000	0.0000000
11	50.0000000	60.0	517	8020	654006	7914	3764222173	8537	0.0000000	0.0000000
12	55.0000000	60.0	723	7996	615498	7844	3764222240	8719	0.0000000	0.0000000
13	60.0000000	60.0	716	8044	618089	7923	3764222308	8760	0.0000000	0.0000000
14	65.0000000	60.0	575	7963	621381	8142	3764222376	8538	0.0000000	0.0000000
15	70.0000000	60.0	384	8135	619639	7974	3764222443	8519	0.0000000	0.0000000
16	75.0000000	60.0	213	7807	630320	7923	3764222511	8020	0.0000000	0.0000000
17	80.0000000	60.0	64	7901	642838	8003	3764222578	7965	0.0000000	0.0000000
18	85.0000000	60.0	65	8027	624895	7806	3764222646	8092	0.0000000	0.0000000
19	90.0000000	60.0	208	8057	624075	8003	3764222713	8265	0.0000000	0.0000000
20	95.0000000	60.0	391	8003	633832	8092	3764222781	8394	0.0000000	0.0000000
* end: 13/04/2023 11:26:22
