* begin:	16/04/2023 17:10:31
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	1241	5784	629322	7849	3764502699	7025	0.0000000	0.0000000
2	5.0000000	60.0	1937	5584	627389	8041	3764502766	7521	0.0000000	0.0000000
3	10.0000000	60.0	2414	5714	626796	7875	3764502834	8128	0.0000000	0.0000000
4	15.0000000	60.0	2508	5736	630533	7802	3764502901	8244	0.0000000	0.0000000
5	20.0000000	60.0	2040	5745	626519	7798	3764502969	7785	0.0000000	0.0000000
6	25.0000000	60.0	1290	5768	627230	7822	3764503036	7058	0.0000000	0.0000000
7	30.0000000	60.0	597	5696	629944	7990	3764503104	6293	0.0000000	0.0000000
8	35.0000000	60.0	154	5586	627391	7789	3764503171	5740	0.0000000	0.0000000
9	40.0000000	60.0	223	5663	630545	7934	3764503239	5886	0.0000000	0.0000000
10	45.0000000	60.0	723	5723	626533	7820	3764503306	6446	0.0000000	0.0000000
11	50.0000000	60.0	1411	5766	631405	7935	3764503374	7177	0.0000000	0.0000000
12	55.0000000	60.0	2113	5638	631452	7874	3764503442	7751	0.0000000	0.0000000
13	60.0000000	60.0	2472	5668	629655	8024	3764503509	8140	0.0000000	0.0000000
14	65.0000000	60.0	2358	5603	628955	7833	3764503577	7961	0.0000000	0.0000000
15	70.0000000	60.0	1750	5689	633112	7784	3764503644	7439	0.0000000	0.0000000
16	75.0000000	60.0	1037	5744	632127	7879	3764503712	6781	0.0000000	0.0000000
17	80.0000000	60.0	324	5683	632326	7781	3764503779	6007	0.0000000	0.0000000
18	85.0000000	60.0	140	5625	631722	7858	3764503847	5765	0.0000000	0.0000000
19	90.0000000	60.0	443	5671	629158	7876	3764503914	6114	0.0000000	0.0000000
20	95.0000000	60.0	1119	5596	632294	7989	3764503982	6715	0.0000000	0.0000000
* end: 16/04/2023 17:33:03
