* begin:	12/04/2023 23:56:52
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi8cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	834	5681	698896	7970	3764181480	6515	0.0000000	0.0000000
2	5.0000000	60.0	1258	5590	701596	7888	3764181547	6848	0.0000000	0.0000000
3	10.0000000	60.0	1627	5586	698797	7932	3764181615	7213	0.0000000	0.0000000
4	15.0000000	60.0	1505	5633	701881	7834	3764181683	7138	0.0000000	0.0000000
5	20.0000000	60.0	1271	5624	698716	7838	3764181750	6895	0.0000000	0.0000000
6	25.0000000	60.0	794	5549	700487	8055	3764181817	6343	0.0000000	0.0000000
7	30.0000000	60.0	389	5538	695896	8002	3764181885	5927	0.0000000	0.0000000
8	35.0000000	60.0	118	5334	690963	7891	3764181953	5452	0.0000000	0.0000000
9	40.0000000	60.0	160	5576	694872	8107	3764182020	5736	0.0000000	0.0000000
10	45.0000000	60.0	484	5598	701296	8115	3764182088	6082	0.0000000	0.0000000
11	50.0000000	60.0	1020	5729	698875	8109	3764182155	6749	0.0000000	0.0000000
12	55.0000000	60.0	1435	5599	699881	8160	3764182223	7034	0.0000000	0.0000000
13	60.0000000	60.0	1645	5706	696732	7988	3764182290	7351	0.0000000	0.0000000
14	65.0000000	60.0	1466	5554	698468	7831	3764182358	7020	0.0000000	0.0000000
15	70.0000000	60.0	1057	5659	692994	7952	3764182426	6716	0.0000000	0.0000000
16	75.0000000	60.0	520	5670	697790	7852	3764182493	6190	0.0000000	0.0000000
17	80.0000000	60.0	191	5622	703695	7932	3764182561	5813	0.0000000	0.0000000
18	85.0000000	60.0	87	5618	704520	7790	3764182628	5705	0.0000000	0.0000000
19	90.0000000	60.0	350	5703	707349	8059	3764182696	6053	0.0000000	0.0000000
20	95.0000000	60.0	742	5779	701869	7937	3764182763	6521	0.0000000	0.0000000
* end: 13/04/2023 00:19:24
