* begin:	09/04/2023 08:43:13
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	675	5931	624403	7924	3763867461	6606	0.0000000	0.0000000
2	5.0000000	60.0	1001	6116	619488	7991	3763867529	7117	0.0000000	0.0000000
3	10.0000000	60.0	1233	5972	659469	7964	3763867597	7205	0.0000000	0.0000000
4	15.0000000	60.0	1336	6052	656406	7805	3763867665	7388	0.0000000	0.0000000
5	20.0000000	60.0	1184	5992	659827	7929	3763867732	7176	0.0000000	0.0000000
6	25.0000000	60.0	801	5940	657647	7934	3763867800	6741	0.0000000	0.0000000
7	30.0000000	60.0	410	6155	657114	8143	3763867868	6565	0.0000000	0.0000000
8	35.0000000	60.0	133	6023	658215	7982	3763867936	6156	0.0000000	0.0000000
9	40.0000000	60.0	131	6005	658436	7906	3763868003	6136	0.0000000	0.0000000
10	45.0000000	60.0	468	5919	657547	8010	3763868071	6387	0.0000000	0.0000000
11	50.0000000	60.0	787	5994	652807	7889	3763868138	6781	0.0000000	0.0000000
12	55.0000000	60.0	1216	6055	662248	7845	3763868206	7271	0.0000000	0.0000000
13	60.0000000	60.0	1372	5986	658586	8009	3763868274	7358	0.0000000	0.0000000
14	65.0000000	60.0	1302	6131	649886	7807	3763868341	7433	0.0000000	0.0000000
15	70.0000000	60.0	997	5936	657291	7855	3763868409	6933	0.0000000	0.0000000
16	75.0000000	60.0	566	5898	656672	7818	3763868477	6464	0.0000000	0.0000000
17	80.0000000	60.0	250	6041	655393	8030	3763868544	6291	0.0000000	0.0000000
18	85.0000000	60.0	107	6050	654727	8023	3763868612	6157	0.0000000	0.0000000
19	90.0000000	60.0	255	6050	656233	7840	3763868680	6305	0.0000000	0.0000000
20	95.0000000	60.0	567	6071	656259	7967	3763868747	6638	0.0000000	0.0000000
* end: 09/04/2023 09:05:48
