* begin:	16/04/2023 12:25:45
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	303	10493	644420	7855	3764485613	10796	0.0000000	0.0000000
2	5.0000000	60.0	437	10370	668896	7836	3764485680	10807	0.0000000	0.0000000
3	10.0000000	60.0	607	10411	687246	7701	3764485748	11018	0.0000000	0.0000000
4	15.0000000	60.0	627	10361	640650	7669	3764485816	10988	0.0000000	0.0000000
5	20.0000000	60.0	572	10479	620175	7736	3764485883	11051	0.0000000	0.0000000
6	25.0000000	60.0	428	10353	615233	7798	3764485951	10781	0.0000000	0.0000000
7	30.0000000	60.0	253	10239	638581	7826	3764486019	10492	0.0000000	0.0000000
8	35.0000000	60.0	110	10292	630818	7809	3764486086	10402	0.0000000	0.0000000
9	40.0000000	60.0	71	10495	620422	7712	3764486154	10566	0.0000000	0.0000000
10	45.0000000	60.0	136	10591	670904	7775	3764486221	10727	0.0000000	0.0000000
11	50.0000000	60.0	341	10481	722088	7767	3764486289	10822	0.0000000	0.0000000
12	55.0000000	60.0	450	10459	684101	7908	3764486357	10909	0.0000000	0.0000000
13	60.0000000	60.0	623	10545	667920	7636	3764486424	11168	0.0000000	0.0000000
14	65.0000000	60.0	665	10392	661141	7793	3764486492	11057	0.0000000	0.0000000
15	70.0000000	60.0	545	10356	726766	7918	3764486559	10901	0.0000000	0.0000000
16	75.0000000	60.0	353	10483	688860	8047	3764486627	10836	0.0000000	0.0000000
17	80.0000000	60.0	171	10391	647049	7615	3764486695	10562	0.0000000	0.0000000
18	85.0000000	60.0	73	10378	628173	7687	3764486763	10451	0.0000000	0.0000000
19	90.0000000	60.0	120	10547	635506	7854	3764486830	10667	0.0000000	0.0000000
20	95.0000000	60.0	260	10469	717805	7850	3764486898	10729	0.0000000	0.0000000
* end: 16/04/2023 12:48:19
