* begin:	17/04/2023 21:11:16
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8_noIn_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	1119	7139	684470	7627	3764603544	8258	0.0000000	0.0000000
2	5.0000000	60.0	1814	7210	686589	7353	3764603611	9024	0.0000000	0.0000000
3	10.0000000	60.0	2339	7361	685375	7555	3764603679	9700	0.0000000	0.0000000
4	15.0000000	60.0	2167	7538	683821	7440	3764603746	9705	0.0000000	0.0000000
5	20.0000000	60.0	1927	7505	675903	7515	3764603814	9432	0.0000000	0.0000000
6	25.0000000	60.0	1237	7288	683604	7560	3764603882	8525	0.0000000	0.0000000
7	30.0000000	60.0	593	7210	684252	7488	3764603949	7803	0.0000000	0.0000000
8	35.0000000	60.0	187	7259	686336	7530	3764604017	7446	0.0000000	0.0000000
9	40.0000000	60.0	176	7154	687688	7416	3764604084	7330	0.0000000	0.0000000
10	45.0000000	60.0	613	7309	689202	7426	3764604152	7922	0.0000000	0.0000000
11	50.0000000	60.0	1323	7151	681604	7378	3764604219	8474	0.0000000	0.0000000
12	55.0000000	60.0	2040	7306	682498	7247	3764604287	9346	0.0000000	0.0000000
13	60.0000000	60.0	2207	7382	682339	7494	3764604354	9589	0.0000000	0.0000000
14	65.0000000	60.0	2189	7243	682887	7529	3764604422	9432	0.0000000	0.0000000
15	70.0000000	60.0	1664	7224	683391	7430	3764604489	8888	0.0000000	0.0000000
16	75.0000000	60.0	969	7155	680905	7414	3764604557	8124	0.0000000	0.0000000
17	80.0000000	60.0	384	7442	681573	7603	3764604624	7826	0.0000000	0.0000000
18	85.0000000	60.0	142	7077	687302	7537	3764604692	7219	0.0000000	0.0000000
19	90.0000000	60.0	381	7174	683445	7488	3764604759	7555	0.0000000	0.0000000
20	95.0000000	60.0	968	7286	685287	7484	3764604827	8254	0.0000000	0.0000000
* end: 17/04/2023 21:33:48
