* begin:	17/04/2023 03:37:57
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	375	10507	623067	7969	3764540345	10882	0.0000000	0.0000000
2	5.0000000	60.0	514	10563	620850	7960	3764540413	11077	0.0000000	0.0000000
3	10.0000000	60.0	597	10583	614577	7872	3764540481	11180	0.0000000	0.0000000
4	15.0000000	60.0	542	10367	625481	7968	3764540548	10909	0.0000000	0.0000000
5	20.0000000	60.0	426	10505	666932	7922	3764540616	10931	0.0000000	0.0000000
6	25.0000000	60.0	277	10558	682809	7951	3764540683	10835	0.0000000	0.0000000
7	30.0000000	60.0	113	10457	697205	8060	3764540751	10570	0.0000000	0.0000000
8	35.0000000	60.0	48	10577	717941	7960	3764540818	10625	0.0000000	0.0000000
9	40.0000000	60.0	96	10586	683155	7878	3764540886	10682	0.0000000	0.0000000
10	45.0000000	60.0	240	10658	722443	7978	3764540953	10898	0.0000000	0.0000000
11	50.0000000	60.0	430	10536	718750	8015	3764541021	10966	0.0000000	0.0000000
12	55.0000000	60.0	549	10684	703510	7949	3764541088	11233	0.0000000	0.0000000
13	60.0000000	60.0	613	10507	692758	7999	3764541156	11120	0.0000000	0.0000000
14	65.0000000	60.0	509	10596	658668	8082	3764541224	11105	0.0000000	0.0000000
15	70.0000000	60.0	404	10251	646248	7952	3764541291	10655	0.0000000	0.0000000
16	75.0000000	60.0	200	10373	642516	7790	3764541359	10573	0.0000000	0.0000000
17	80.0000000	60.0	72	10592	639408	8021	3764541427	10664	0.0000000	0.0000000
18	85.0000000	60.0	64	10442	644652	7954	3764541494	10506	0.0000000	0.0000000
19	90.0000000	60.0	143	10508	746740	7919	3764541562	10651	0.0000000	0.0000000
20	95.0000000	60.0	343	10504	656792	7780	3764541629	10847	0.0000000	0.0000000
* end: 17/04/2023 04:00:30
