* begin:	17/04/2023 03:21:31
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	55	10289	635548	7962	3764539356	10344	0.0000000	0.0000000
0	-1.5000000	60.0	111	10625	678158	7807	3764539420	10736	0.0000000	0.0000000
0	-1.2500000	60.0	277	10301	653360	7984	3764539485	10578	0.0000000	0.0000000
0	-1.0000000	60.0	509	10259	640672	7873	3764539549	10768	0.0000000	0.0000000
0	-0.7500000	60.0	637	10327	615123	7922	3764539613	10964	0.0000000	0.0000000
0	-0.5000000	60.0	623	10473	629195	8011	3764539677	11096	0.0000000	0.0000000
0	-0.2500000	60.0	503	10221	653658	7965	3764539741	10724	0.0000000	0.0000000
0	0.0000000	60.0	288	10493	704291	7883	3764539806	10781	0.0000000	0.0000000
0	0.2500000	60.0	134	10568	647089	8012	3764539870	10702	0.0000000	0.0000000
0	0.5000000	60.0	53	10675	698489	7984	3764539934	10728	0.0000000	0.0000000
0	0.7500000	60.0	124	10255	686982	7973	3764539998	10379	0.0000000	0.0000000
0	1.0000000	60.0	294	10449	656740	7974	3764540062	10743	0.0000000	0.0000000
0	1.2500000	60.0	471	10472	660927	8001	3764540127	10943	0.0000000	0.0000000
0	1.5000000	60.0	631	10360	707438	7908	3764540191	10991	0.0000000	0.0000000
0	1.7500000	60.0	575	10491	673585	8003	3764540255	11066	0.0000000	0.0000000
* end: 17/04/2023 03:37:36
