* begin:	15/04/2023 21:23:25
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	744	8094	623544	7930	3764431473	8838	0.0000000	0.0000000
2	5.0000000	60.0	1167	7952	625973	8025	3764431541	9119	0.0000000	0.0000000
3	10.0000000	60.0	1487	7964	628192	7996	3764431608	9451	0.0000000	0.0000000
4	15.0000000	60.0	1629	7816	625905	8065	3764431676	9445	0.0000000	0.0000000
5	20.0000000	60.0	1337	7926	623562	7979	3764431743	9263	0.0000000	0.0000000
6	25.0000000	60.0	858	7952	623306	7901	3764431811	8810	0.0000000	0.0000000
7	30.0000000	60.0	400	8203	622485	8064	3764431878	8603	0.0000000	0.0000000
8	35.0000000	60.0	143	8127	624488	7987	3764431946	8270	0.0000000	0.0000000
9	40.0000000	60.0	122	8142	624785	7821	3764432013	8264	0.0000000	0.0000000
10	45.0000000	60.0	398	7990	622222	7821	3764432081	8388	0.0000000	0.0000000
11	50.0000000	60.0	805	7914	622805	7816	3764432148	8719	0.0000000	0.0000000
12	55.0000000	60.0	1270	8054	621657	8029	3764432216	9324	0.0000000	0.0000000
13	60.0000000	60.0	1548	8026	625435	8065	3764432283	9574	0.0000000	0.0000000
14	65.0000000	60.0	1514	8013	625016	7882	3764432351	9527	0.0000000	0.0000000
15	70.0000000	60.0	1238	7844	625091	7923	3764432418	9082	0.0000000	0.0000000
16	75.0000000	60.0	709	7991	624294	7977	3764432486	8700	0.0000000	0.0000000
17	80.0000000	60.0	284	8139	626595	8029	3764432553	8423	0.0000000	0.0000000
18	85.0000000	60.0	112	7912	626657	7857	3764432621	8024	0.0000000	0.0000000
19	90.0000000	60.0	245	8116	626439	7955	3764432688	8361	0.0000000	0.0000000
20	95.0000000	60.0	636	7634	626288	7925	3764432756	8270	0.0000000	0.0000000
* end: 15/04/2023 21:45:57
