* begin:	11/04/2023 12:51:13
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	652	7218	709714	7940	3764055141	7870	0.0000000	0.0000000
2	5.0000000	60.0	874	7209	712167	8011	3764055209	8083	0.0000000	0.0000000
3	10.0000000	60.0	836	7161	717437	7977	3764055276	7997	0.0000000	0.0000000
4	15.0000000	60.0	819	7194	714254	7857	3764055344	8013	0.0000000	0.0000000
5	20.0000000	60.0	469	7159	715487	7865	3764055412	7628	0.0000000	0.0000000
6	25.0000000	60.0	273	7252	717965	7921	3764055480	7525	0.0000000	0.0000000
7	30.0000000	60.0	112	7135	716039	8008	3764055547	7247	0.0000000	0.0000000
8	35.0000000	60.0	119	7240	713734	7947	3764055615	7359	0.0000000	0.0000000
9	40.0000000	60.0	258	7167	714520	7893	3764055683	7425	0.0000000	0.0000000
10	45.0000000	60.0	519	7297	717783	7881	3764055751	7816	0.0000000	0.0000000
11	50.0000000	60.0	742	7140	714916	7895	3764055819	7882	0.0000000	0.0000000
12	55.0000000	60.0	881	7130	710816	7904	3764055886	8011	0.0000000	0.0000000
13	60.0000000	60.0	825	7311	714595	7924	3764055954	8136	0.0000000	0.0000000
14	65.0000000	60.0	681	7190	720209	7938	3764056022	7871	0.0000000	0.0000000
15	70.0000000	60.0	422	7287	713305	7963	3764056090	7709	0.0000000	0.0000000
16	75.0000000	60.0	166	7156	714255	8050	3764056157	7322	0.0000000	0.0000000
17	80.0000000	60.0	83	7180	713566	8018	3764056225	7263	0.0000000	0.0000000
18	85.0000000	60.0	182	7243	716292	7928	3764056293	7425	0.0000000	0.0000000
19	90.0000000	60.0	381	7225	712066	7981	3764056361	7606	0.0000000	0.0000000
20	95.0000000	60.0	602	7178	713395	7941	3764056429	7780	0.0000000	0.0000000
* end: 11/04/2023 13:13:50
