* begin:	16/04/2023 13:54:33
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	401	9912	644676	7801	3764490941	10313	0.0000000	0.0000000
2	5.0000000	60.0	563	10082	642783	8017	3764491009	10645	0.0000000	0.0000000
3	10.0000000	60.0	694	10018	643554	7828	3764491076	10712	0.0000000	0.0000000
4	15.0000000	60.0	683	9692	641284	7862	3764491144	10375	0.0000000	0.0000000
5	20.0000000	60.0	551	9851	644683	7836	3764491211	10402	0.0000000	0.0000000
6	25.0000000	60.0	308	10144	650063	7716	3764491279	10452	0.0000000	0.0000000
7	30.0000000	60.0	139	9830	646264	7996	3764491346	9969	0.0000000	0.0000000
8	35.0000000	60.0	47	9983	644329	8013	3764491414	10030	0.0000000	0.0000000
9	40.0000000	60.0	113	9943	644688	7904	3764491481	10056	0.0000000	0.0000000
10	45.0000000	60.0	260	9893	642799	8027	3764491549	10153	0.0000000	0.0000000
11	50.0000000	60.0	481	9896	640695	7710	3764491616	10377	0.0000000	0.0000000
12	55.0000000	60.0	639	9896	640512	7938	3764491684	10535	0.0000000	0.0000000
13	60.0000000	60.0	689	10107	642417	7893	3764491751	10796	0.0000000	0.0000000
14	65.0000000	60.0	613	9899	639741	7866	3764491819	10512	0.0000000	0.0000000
15	70.0000000	60.0	461	9913	641572	7890	3764491886	10374	0.0000000	0.0000000
16	75.0000000	60.0	253	10025	643353	7930	3764491954	10278	0.0000000	0.0000000
17	80.0000000	60.0	102	9818	645796	7998	3764492021	9920	0.0000000	0.0000000
18	85.0000000	60.0	66	9907	641466	7891	3764492089	9973	0.0000000	0.0000000
19	90.0000000	60.0	148	9905	647475	7974	3764492156	10053	0.0000000	0.0000000
20	95.0000000	60.0	384	9943	645851	8002	3764492224	10327	0.0000000	0.0000000
* end: 16/04/2023 14:17:05
