* begin:	09/04/2023 02:10:35
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	525	6747	655252	8035	3763843903	7272	0.0000000	0.0000000
2	5.0000000	60.0	841	6769	650644	7991	3763843971	7610	0.0000000	0.0000000
3	10.0000000	60.0	1139	6565	653834	7817	3763844038	7704	0.0000000	0.0000000
4	15.0000000	60.0	1124	6762	650233	7983	3763844106	7886	0.0000000	0.0000000
5	20.0000000	60.0	1012	6627	649228	8011	3763844174	7639	0.0000000	0.0000000
6	25.0000000	60.0	718	6698	655624	7955	3763844241	7416	0.0000000	0.0000000
7	30.0000000	60.0	360	6683	651197	7892	3763844309	7043	0.0000000	0.0000000
8	35.0000000	60.0	138	6749	653149	7848	3763844376	6887	0.0000000	0.0000000
9	40.0000000	60.0	135	6767	649629	8010	3763844444	6902	0.0000000	0.0000000
10	45.0000000	60.0	324	6687	650646	8023	3763844512	7011	0.0000000	0.0000000
11	50.0000000	60.0	677	6635	653391	7832	3763844579	7312	0.0000000	0.0000000
12	55.0000000	60.0	1003	6670	648942	8025	3763844647	7673	0.0000000	0.0000000
13	60.0000000	60.0	1141	6633	598500	8065	3763844714	7774	0.0000000	0.0000000
14	65.0000000	60.0	1201	6486	538994	7920	3763844782	7687	0.0000000	0.0000000
15	70.0000000	60.0	944	6735	535601	7803	3763844850	7679	0.0000000	0.0000000
16	75.0000000	60.0	564	6577	537168	7786	3763844917	7141	0.0000000	0.0000000
17	80.0000000	60.0	252	6661	537585	7874	3763844985	6913	0.0000000	0.0000000
18	85.0000000	60.0	110	6738	537365	8108	3763845052	6848	0.0000000	0.0000000
19	90.0000000	60.0	180	6517	538749	8028	3763845120	6697	0.0000000	0.0000000
20	95.0000000	60.0	479	6637	541923	8098	3763845187	7116	0.0000000	0.0000000
* end: 09/04/2023 02:33:09
