* begin:	13/04/2023 19:59:13
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	151	7146	712129	7913	3764253618	7297	0.0000000	0.0000000
0	-1.5000000	60.0	345	7023	702403	7877	3764253683	7368	0.0000000	0.0000000
0	-1.2500000	60.0	1076	6978	692889	7699	3764253747	8054	0.0000000	0.0000000
0	-1.0000000	60.0	2142	7028	628840	7900	3764253811	9170	0.0000000	0.0000000
0	-0.7500000	60.0	2747	6969	652391	7691	3764253875	9716	0.0000000	0.0000000
0	-0.5000000	60.0	2920	6997	676014	7891	3764253939	9917	0.0000000	0.0000000
0	-0.2500000	60.0	2500	7145	635591	7965	3764254004	9645	0.0000000	0.0000000
0	0.0000000	60.0	1626	6959	620734	7910	3764254068	8585	0.0000000	0.0000000
0	0.2500000	60.0	613	7071	621396	7880	3764254132	7684	0.0000000	0.0000000
0	0.5000000	60.0	142	7023	622273	7778	3764254196	7165	0.0000000	0.0000000
0	0.7500000	60.0	365	7077	622351	7712	3764254260	7442	0.0000000	0.0000000
0	1.0000000	60.0	1147	7109	619070	7832	3764254324	8256	0.0000000	0.0000000
0	1.2500000	60.0	2076	7079	608742	7839	3764254389	9155	0.0000000	0.0000000
0	1.5000000	60.0	2802	7143	607323	7865	3764254453	9945	0.0000000	0.0000000
0	1.7500000	60.0	3031	7090	628872	7850	3764254517	10121	0.0000000	0.0000000
* end: 13/04/2023 20:15:18
