* begin:	12/04/2023 09:16:28
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi4_In2_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	361	6775	651673	1944	3764128656	7136	0.0000000	0.0000000
2	5.0000000	60.0	631	6794	640441	1940	3764128724	7425	0.0000000	0.0000000
3	10.0000000	60.0	851	6690	628705	1970	3764128791	7541	0.0000000	0.0000000
4	15.0000000	60.0	764	6915	622360	1874	3764128859	7679	0.0000000	0.0000000
5	20.0000000	60.0	713	6812	630078	1948	3764128926	7525	0.0000000	0.0000000
6	25.0000000	60.0	493	6768	637718	1995	3764128994	7261	0.0000000	0.0000000
7	30.0000000	60.0	270	6865	632594	1933	3764129062	7135	0.0000000	0.0000000
8	35.0000000	60.0	127	6756	618961	1883	3764129129	6883	0.0000000	0.0000000
9	40.0000000	60.0	121	6854	635944	1944	3764129197	6975	0.0000000	0.0000000
10	45.0000000	60.0	242	6979	630582	2054	3764129264	7221	0.0000000	0.0000000
11	50.0000000	60.0	469	6801	628411	2056	3764129332	7270	0.0000000	0.0000000
12	55.0000000	60.0	674	6809	629775	1942	3764129399	7483	0.0000000	0.0000000
13	60.0000000	60.0	833	6948	641838	1937	3764129467	7781	0.0000000	0.0000000
14	65.0000000	60.0	788	6841	641868	1945	3764129535	7629	0.0000000	0.0000000
15	70.0000000	60.0	640	6773	637839	1929	3764129602	7413	0.0000000	0.0000000
16	75.0000000	60.0	371	6926	636253	2006	3764129670	7297	0.0000000	0.0000000
17	80.0000000	60.0	165	6887	643031	1886	3764129737	7052	0.0000000	0.0000000
18	85.0000000	60.0	92	6935	643672	1917	3764129805	7027	0.0000000	0.0000000
19	90.0000000	60.0	157	6915	638575	1993	3764129873	7072	0.0000000	0.0000000
20	95.0000000	60.0	348	6799	641276	1958	3764129940	7147	0.0000000	0.0000000
* end: 12/04/2023 09:39:01
