* begin:	06/04/2023 22:30:39
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	30.0	179	4207	357009	3997	3763657877	4386	0.0000000	0.0000000
2	5.0000000	30.0	250	4325	328743	4010	3763657915	4575	0.0000000	0.0000000
3	10.0000000	30.0	332	4116	315394	3772	3763657952	4448	0.0000000	0.0000000
4	15.0000000	30.0	365	4145	314471	3829	3763657990	4510	0.0000000	0.0000000
5	20.0000000	30.0	257	4160	307596	3934	3763658028	4417	0.0000000	0.0000000
6	25.0000000	30.0	154	4149	307557	3935	3763658065	4303	0.0000000	0.0000000
7	30.0000000	30.0	77	4239	305140	3983	3763658103	4316	0.0000000	0.0000000
8	35.0000000	30.0	30	4123	304170	3932	3763658140	4153	0.0000000	0.0000000
9	40.0000000	30.0	41	4222	301893	3929	3763658178	4263	0.0000000	0.0000000
10	45.0000000	30.0	91	4213	324628	3878	3763658216	4304	0.0000000	0.0000000
11	50.0000000	30.0	242	4252	322193	3918	3763658253	4494	0.0000000	0.0000000
12	55.0000000	30.0	276	4184	336526	3904	3763658291	4460	0.0000000	0.0000000
13	60.0000000	30.0	342	4252	351695	3912	3763658329	4594	0.0000000	0.0000000
14	65.0000000	30.0	295	4127	349512	3888	3763658366	4422	0.0000000	0.0000000
15	70.0000000	30.0	239	4149	356620	4040	3763658404	4388	0.0000000	0.0000000
16	75.0000000	30.0	127	4252	357362	3924	3763658441	4379	0.0000000	0.0000000
17	80.0000000	30.0	68	4219	330410	3942	3763658479	4287	0.0000000	0.0000000
18	85.0000000	30.0	30	4108	362092	4032	3763658517	4138	0.0000000	0.0000000
19	90.0000000	30.0	53	4135	358686	3961	3763658554	4188	0.0000000	0.0000000
20	95.0000000	30.0	136	4223	313741	3990	3763658592	4359	0.0000000	0.0000000
* end: 06/04/2023 22:43:13
