* begin:	06/04/2023 19:26:28
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	30.0	227	3865	309447	3926	3763646826	4092	0.0000000	0.0000000
2	5.0000000	30.0	302	3847	310167	3928	3763646864	4149	0.0000000	0.0000000
3	10.0000000	30.0	406	3799	312037	4005	3763646901	4205	0.0000000	0.0000000
4	15.0000000	30.0	403	3956	310067	4002	3763646939	4359	0.0000000	0.0000000
5	20.0000000	30.0	356	3986	310340	4026	3763646977	4342	0.0000000	0.0000000
6	25.0000000	30.0	258	3865	309837	3953	3763647014	4123	0.0000000	0.0000000
7	30.0000000	30.0	138	3841	308550	3898	3763647052	3979	0.0000000	0.0000000
8	35.0000000	30.0	62	3828	309185	3948	3763647089	3890	0.0000000	0.0000000
9	40.0000000	30.0	43	3836	305843	4079	3763647127	3879	0.0000000	0.0000000
10	45.0000000	30.0	105	3918	309293	3983	3763647165	4023	0.0000000	0.0000000
11	50.0000000	30.0	253	3929	310427	4003	3763647202	4182	0.0000000	0.0000000
12	55.0000000	30.0	399	3889	308998	4056	3763647240	4288	0.0000000	0.0000000
13	60.0000000	30.0	397	3885	311488	3975	3763647278	4282	0.0000000	0.0000000
14	65.0000000	30.0	441	3868	312770	3942	3763647315	4309	0.0000000	0.0000000
15	70.0000000	30.0	324	3869	308094	3824	3763647353	4193	0.0000000	0.0000000
16	75.0000000	30.0	160	3862	311510	3942	3763647391	4022	0.0000000	0.0000000
17	80.0000000	30.0	68	3804	309571	3870	3763647428	3872	0.0000000	0.0000000
18	85.0000000	30.0	25	3852	309217	3904	3763647466	3877	0.0000000	0.0000000
19	90.0000000	30.0	81	3851	310560	3933	3763647504	3932	0.0000000	0.0000000
20	95.0000000	30.0	171	3881	307502	3958	3763647541	4052	0.0000000	0.0000000
* end: 06/04/2023 19:39:02
