* begin:	08/04/2023 01:08:08
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	30.0	277	2808	301381	3915	3763753726	3085	0.0000000	0.0000000
2	5.0000000	30.0	518	2745	306522	4099	3763753764	3263	0.0000000	0.0000000
3	10.0000000	30.0	773	2752	310007	3912	3763753801	3525	0.0000000	0.0000000
4	15.0000000	30.0	866	2788	323243	3905	3763753839	3654	0.0000000	0.0000000
5	20.0000000	30.0	786	2728	343961	4043	3763753877	3514	0.0000000	0.0000000
6	25.0000000	30.0	528	2860	339488	4032	3763753914	3388	0.0000000	0.0000000
7	30.0000000	30.0	374	2788	331986	4024	3763753952	3162	0.0000000	0.0000000
8	35.0000000	30.0	113	2824	333157	4020	3763753989	2937	0.0000000	0.0000000
9	40.0000000	30.0	50	2837	346932	3964	3763754027	2887	0.0000000	0.0000000
10	45.0000000	30.0	163	2754	343424	3901	3763754064	2917	0.0000000	0.0000000
11	50.0000000	30.0	368	2752	339951	4073	3763754102	3120	0.0000000	0.0000000
12	55.0000000	30.0	613	2774	345405	3931	3763754140	3387	0.0000000	0.0000000
13	60.0000000	30.0	836	2797	337066	3963	3763754177	3633	0.0000000	0.0000000
14	65.0000000	30.0	836	2686	331437	4008	3763754215	3522	0.0000000	0.0000000
15	70.0000000	30.0	703	2693	327051	3996	3763754253	3396	0.0000000	0.0000000
16	75.0000000	30.0	505	2882	343106	4028	3763754290	3387	0.0000000	0.0000000
17	80.0000000	30.0	235	2850	337691	4058	3763754328	3085	0.0000000	0.0000000
18	85.0000000	30.0	70	2731	335156	4024	3763754366	2801	0.0000000	0.0000000
19	90.0000000	30.0	81	2759	340184	4002	3763754403	2840	0.0000000	0.0000000
20	95.0000000	30.0	239	2709	336032	4028	3763754441	2948	0.0000000	0.0000000
* end: 08/04/2023 01:20:42
