* begin:	12/04/2023 10:18:30
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi4_In2_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	113	6240	669424	1998	3764132376	6353	0.0000000	0.0000000
0	-1.5000000	60.0	98	6059	644981	1997	3764132440	6157	0.0000000	0.0000000
0	-1.2500000	60.0	322	6242	680483	1994	3764132504	6564	0.0000000	0.0000000
0	-1.0000000	60.0	655	6151	696496	1954	3764132568	6806	0.0000000	0.0000000
0	-0.7500000	60.0	964	6030	708518	2009	3764132632	6994	0.0000000	0.0000000
0	-0.5000000	60.0	1075	6083	685710	1952	3764132697	7158	0.0000000	0.0000000
0	-0.2500000	60.0	1006	6148	686964	1935	3764132761	7154	0.0000000	0.0000000
0	0.0000000	60.0	705	6094	664631	2025	3764132825	6799	0.0000000	0.0000000
0	0.2500000	60.0	326	6143	648040	1988	3764132889	6469	0.0000000	0.0000000
0	0.5000000	60.0	113	5831	651030	1980	3764132954	5944	0.0000000	0.0000000
0	0.7500000	60.0	114	6225	688779	1960	3764133018	6339	0.0000000	0.0000000
0	1.0000000	60.0	317	6244	674608	1964	3764133082	6561	0.0000000	0.0000000
0	1.2500000	60.0	689	6191	642852	1962	3764133146	6880	0.0000000	0.0000000
0	1.5000000	60.0	1052	6116	679562	2069	3764133211	7168	0.0000000	0.0000000
0	1.7500000	60.0	1077	6233	669497	1991	3764133275	7310	0.0000000	0.0000000
* end: 12/04/2023 10:34:36
