* begin:	07/04/2023 21:15:05
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	30.0	301	2808	308248	3908	3763739743	3109	0.0000000	0.0000000
2	5.0000000	30.0	509	2785	309737	4026	3763739780	3294	0.0000000	0.0000000
3	10.0000000	30.0	805	2756	304479	4096	3763739818	3561	0.0000000	0.0000000
4	15.0000000	30.0	904	2760	304073	3969	3763739856	3664	0.0000000	0.0000000
5	20.0000000	30.0	811	2797	300246	3993	3763739893	3608	0.0000000	0.0000000
6	25.0000000	30.0	610	2809	303640	3885	3763739931	3419	0.0000000	0.0000000
7	30.0000000	30.0	342	2811	304825	4104	3763739968	3153	0.0000000	0.0000000
8	35.0000000	30.0	134	2907	313707	4051	3763740006	3041	0.0000000	0.0000000
9	40.0000000	30.0	56	2952	311956	3946	3763740043	3008	0.0000000	0.0000000
10	45.0000000	30.0	147	2858	324104	3931	3763740081	3005	0.0000000	0.0000000
11	50.0000000	30.0	357	2945	324628	3943	3763740119	3302	0.0000000	0.0000000
12	55.0000000	30.0	618	2872	303068	3977	3763740156	3490	0.0000000	0.0000000
13	60.0000000	30.0	722	2868	304311	3922	3763740194	3590	0.0000000	0.0000000
14	65.0000000	30.0	797	2926	303660	3902	3763740231	3723	0.0000000	0.0000000
15	70.0000000	30.0	674	2920	306850	4029	3763740269	3594	0.0000000	0.0000000
16	75.0000000	30.0	495	2814	308590	3935	3763740306	3309	0.0000000	0.0000000
17	80.0000000	30.0	210	2975	316023	3900	3763740344	3185	0.0000000	0.0000000
18	85.0000000	30.0	72	2927	324454	4075	3763740382	2999	0.0000000	0.0000000
19	90.0000000	30.0	76	2948	320266	3888	3763740419	3024	0.0000000	0.0000000
20	95.0000000	30.0	234	2976	310480	3881	3763740457	3210	0.0000000	0.0000000
* end: 07/04/2023 21:27:38
