* begin:	09/04/2023 10:01:47
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	304	7464	646626	7938	3763872175	7768	0.0000000	0.0000000
2	5.0000000	60.0	530	7566	638109	8119	3763872243	8096	0.0000000	0.0000000
3	10.0000000	60.0	703	7520	654787	7744	3763872311	8223	0.0000000	0.0000000
4	15.0000000	60.0	793	7576	660225	8045	3763872378	8369	0.0000000	0.0000000
5	20.0000000	60.0	683	7370	669790	8040	3763872446	8053	0.0000000	0.0000000
6	25.0000000	60.0	452	7454	671799	7930	3763872514	7906	0.0000000	0.0000000
7	30.0000000	60.0	289	7525	618489	7924	3763872581	7814	0.0000000	0.0000000
8	35.0000000	60.0	145	7499	621713	7876	3763872649	7644	0.0000000	0.0000000
9	40.0000000	60.0	79	7496	657844	8011	3763872717	7575	0.0000000	0.0000000
10	45.0000000	60.0	196	7397	654622	7996	3763872784	7593	0.0000000	0.0000000
11	50.0000000	60.0	387	7442	652284	7911	3763872852	7829	0.0000000	0.0000000
12	55.0000000	60.0	624	7645	649693	7969	3763872920	8269	0.0000000	0.0000000
13	60.0000000	60.0	760	7449	688562	7848	3763872987	8209	0.0000000	0.0000000
14	65.0000000	60.0	787	7285	716205	8057	3763873055	8072	0.0000000	0.0000000
15	70.0000000	60.0	618	7259	660248	7836	3763873122	7877	0.0000000	0.0000000
16	75.0000000	60.0	422	7415	651820	7786	3763873190	7837	0.0000000	0.0000000
17	80.0000000	60.0	221	7609	639932	7881	3763873257	7830	0.0000000	0.0000000
18	85.0000000	60.0	85	7395	613839	7743	3763873325	7480	0.0000000	0.0000000
19	90.0000000	60.0	130	7491	616464	7913	3763873393	7621	0.0000000	0.0000000
20	95.0000000	60.0	306	7573	636359	7920	3763873460	7879	0.0000000	0.0000000
* end: 09/04/2023 10:24:21
