* begin:	14/04/2023 05:08:21
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	73	11328	679264	7871	3764286566	11401	0.0000000	0.0000000
0	-1.5000000	60.0	153	11493	688604	8066	3764286631	11646	0.0000000	0.0000000
0	-1.2500000	60.0	546	11853	725292	7947	3764286695	12399	0.0000000	0.0000000
0	-1.0000000	60.0	997	11768	717612	7916	3764286759	12765	0.0000000	0.0000000
0	-0.7500000	60.0	1344	11870	701073	8027	3764286823	13214	0.0000000	0.0000000
0	-0.5000000	60.0	1387	11739	677961	7884	3764286887	13126	0.0000000	0.0000000
0	-0.2500000	60.0	1256	11599	661745	7995	3764286952	12855	0.0000000	0.0000000
0	0.0000000	60.0	774	11533	724773	7883	3764287016	12307	0.0000000	0.0000000
0	0.2500000	60.0	314	11335	714723	7868	3764287080	11649	0.0000000	0.0000000
0	0.5000000	60.0	83	11914	710999	7904	3764287144	11997	0.0000000	0.0000000
0	0.7500000	60.0	161	11728	703708	8099	3764287209	11889	0.0000000	0.0000000
0	1.0000000	60.0	562	11570	621091	8152	3764287273	12132	0.0000000	0.0000000
0	1.2500000	60.0	943	11946	632763	7899	3764287337	12889	0.0000000	0.0000000
0	1.5000000	60.0	1452	11712	626481	8027	3764287401	13164	0.0000000	0.0000000
0	1.7500000	60.0	1466	11649	623970	7818	3764287465	13115	0.0000000	0.0000000
* end: 14/04/2023 05:24:27
