* begin:	04/09/2023 14:30:40
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\alpha_ifg.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	-2.9882812	20.0	428	3257	124858	1375	3776675469	3685	0.0000000	0.0000000
2	-2.8125000	20.0	588	2473	127557	1843	3776675496	3061	0.0000000	0.0000000
3	-2.6037598	20.0	720	2236	129030	1909	3776675522	2956	0.0000000	0.0000000
4	-2.4060059	20.0	688	2581	126208	1683	3776675549	3269	0.0000000	0.0000000
5	-2.1972656	20.0	552	3272	127711	1073	3776675576	3824	0.0000000	0.0000000
6	-1.9995117	20.0	352	4283	128848	513	3776675602	4635	0.0000000	0.0000000
7	-1.8017578	20.0	198	4720	128807	196	3776675629	4918	0.0000000	0.0000000
8	-1.6040039	20.0	148	4851	126065	210	3776675656	4999	0.0000000	0.0000000
9	-1.4062500	20.0	190	4303	126166	532	3776675682	4493	0.0000000	0.0000000
10	-1.1975098	20.0	303	3635	128304	1079	3776675709	3938	0.0000000	0.0000000
11	-0.9997559	20.0	500	2790	125647	1622	3776675736	3290	0.0000000	0.0000000
12	-0.8020020	20.0	628	2255	126282	1960	3776675763	2883	0.0000000	0.0000000
13	-0.6152344	20.0	685	2182	127672	1917	3776675789	2867	0.0000000	0.0000000
14	-0.4064941	20.0	677	2704	126616	1615	3776675816	3381	0.0000000	0.0000000
15	-0.1977539	20.0	483	3259	126255	1096	3776675842	3742	0.0000000	0.0000000
16	-0.0109863	20.0	377	3984	125053	604	3776675869	4361	0.0000000	0.0000000
17	0.1977539	20.0	202	4651	125852	227	3776675896	4853	0.0000000	0.0000000
18	0.3955078	20.0	128	4687	124001	191	3776675922	4815	0.0000000	0.0000000
19	0.6042480	20.0	170	4468	124184	494	3776675949	4638	0.0000000	0.0000000
20	0.8020020	20.0	293	3695	125833	1067	3776675976	3988	0.0000000	0.0000000
21	0.9997559	20.0	428	2997	125469	1484	3776676003	3425	0.0000000	0.0000000
22	1.1975098	20.0	578	2405	126632	1762	3776676029	2983	0.0000000	0.0000000
23	1.3952637	20.0	678	2178	124983	2024	3776676056	2856	0.0000000	0.0000000
24	1.6040039	20.0	671	2516	123964	1635	3776676083	3187	0.0000000	0.0000000
25	1.8017578	20.0	517	3192	124641	1227	3776676110	3709	0.0000000	0.0000000
26	1.9995117	20.0	329	4013	126501	610	3776676136	4342	0.0000000	0.0000000
27	2.1862793	20.0	230	4620	126794	269	3776676163	4850	0.0000000	0.0000000
28	2.3950195	20.0	111	4931	126610	190	3776676190	5042	0.0000000	0.0000000
29	2.5927734	20.0	142	4611	127348	426	3776676216	4753	0.0000000	0.0000000
30	2.8125000	20.0	300	3794	126321	990	3776676243	4094	0.0000000	0.0000000
31	2.9992676	20.0	446	3055	125244	1475	3776676270	3501	0.0000000	0.0000000
* end: 04/09/2023 14:44:30
