* begin:	03/09/2023 13:20:31
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\alpha_ifg.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	-2.9992676	20.0	569	4117	125500	1235	3776584860	5921	0.0000000	0.0000000
2	-2.8015137	20.0	352	5271	124279	608	3776584887	6231	0.0000000	0.0000000
3	-2.6037598	20.0	216	5612	125811	315	3776584914	6143	0.0000000	0.0000000
4	-2.3950195	20.0	214	5451	130332	504	3776584940	6169	0.0000000	0.0000000
5	-2.1972656	20.0	374	4375	130854	1196	3776584967	5945	0.0000000	0.0000000
6	-2.0104980	20.0	526	3758	131372	1642	3776584994	5926	0.0000000	0.0000000
7	-1.8017578	20.0	696	3109	129443	2111	3776585021	5916	0.0000000	0.0000000
8	-1.6149902	20.0	777	2628	130276	2245	3776585047	5650	0.0000000	0.0000000
9	-1.4062500	20.0	734	3210	129588	1890	3776585074	5834	0.0000000	0.0000000
10	-1.2084961	20.0	562	3954	130398	1348	3776585101	5864	0.0000000	0.0000000
11	-0.9997559	20.0	393	4851	130635	842	3776585128	6086	0.0000000	0.0000000
12	-0.8020020	20.0	262	5557	131039	387	3776585154	6206	0.0000000	0.0000000
13	-0.6152344	20.0	216	5531	133093	362	3776585181	6109	0.0000000	0.0000000
14	-0.3955078	20.0	255	5188	132838	632	3776585208	6075	0.0000000	0.0000000
15	-0.1977539	20.0	354	4472	130871	995	3776585235	5821	0.0000000	0.0000000
16	0.0109863	20.0	577	3647	130359	1656	3776585261	5880	0.0000000	0.0000000
17	0.1867676	20.0	763	2895	130267	2148	3776585288	5806	0.0000000	0.0000000
18	0.3955078	20.0	803	2729	130479	2234	3776585315	5766	0.0000000	0.0000000
19	0.6042480	20.0	714	3019	128076	1928	3776585342	5661	0.0000000	0.0000000
20	0.8020020	20.0	598	3886	128436	1498	3776585368	5982	0.0000000	0.0000000
21	0.9887695	20.0	401	4839	128248	862	3776585395	6102	0.0000000	0.0000000
22	1.1975098	20.0	277	5364	127976	437	3776585422	6078	0.0000000	0.0000000
23	1.3952637	20.0	201	5658	126811	313	3776585449	6172	0.0000000	0.0000000
24	1.5930176	20.0	230	5376	125512	571	3776585475	6177	0.0000000	0.0000000
25	1.7907715	20.0	412	4442	127678	1193	3776585502	6047	0.0000000	0.0000000
26	1.9995117	20.0	556	3636	125332	1679	3776585529	5871	0.0000000	0.0000000
27	2.1972656	20.0	682	3028	126265	2164	3776585556	5874	0.0000000	0.0000000
28	2.3950195	20.0	793	2683	126251	2365	3776585583	5841	0.0000000	0.0000000
29	2.6037598	20.0	772	3025	126157	2006	3776585609	5803	0.0000000	0.0000000
30	2.8015137	20.0	612	3655	127680	1585	3776585636	5852	0.0000000	0.0000000
31	2.9882812	20.0	481	4479	127741	1043	3776585663	6003	0.0000000	0.0000000
* end: 03/09/2023 13:34:24
