* begin:	02/09/2023 15:40:53
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\alpha_ifg.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	-2.9992676	20.0	459	4461	126543	1038	3776506882	5958	0.0000000	0.0000000
2	-2.8015137	20.0	315	5397	125630	561	3776506909	6273	0.0000000	0.0000000
3	-2.6037598	20.0	225	5624	126385	313	3776506935	6162	0.0000000	0.0000000
4	-2.3950195	20.0	244	5204	126211	633	3776506962	6081	0.0000000	0.0000000
5	-2.1972656	20.0	374	4526	126298	1094	3776506989	5994	0.0000000	0.0000000
6	-1.9995117	20.0	535	3571	131064	1693	3776507016	5799	0.0000000	0.0000000
7	-1.8127441	20.0	670	2921	130558	2143	3776507043	5734	0.0000000	0.0000000
8	-1.6040039	20.0	735	2715	130929	2223	3776507069	5673	0.0000000	0.0000000
9	-1.3952637	20.0	750	3189	129811	2029	3776507096	5968	0.0000000	0.0000000
10	-1.1975098	20.0	546	3829	127827	1476	3776507123	5851	0.0000000	0.0000000
11	-1.0107422	20.0	384	4750	128219	777	3776507150	5911	0.0000000	0.0000000
12	-0.8020020	20.0	238	5393	128706	429	3776507177	6060	0.0000000	0.0000000
13	-0.6042480	20.0	217	5669	128147	332	3776507203	6218	0.0000000	0.0000000
14	-0.3955078	20.0	225	5184	130016	620	3776507230	6029	0.0000000	0.0000000
15	-0.1977539	20.0	373	4562	129047	1019	3776507257	5954	0.0000000	0.0000000
16	-0.0109863	20.0	530	3798	128297	1630	3776507284	5958	0.0000000	0.0000000
17	0.1977539	20.0	686	3000	130793	2109	3776507310	5795	0.0000000	0.0000000
18	0.3955078	20.0	783	2615	131529	2295	3776507337	5693	0.0000000	0.0000000
19	0.6152344	20.0	768	2928	132820	2082	3776507364	5778	0.0000000	0.0000000
20	0.8020020	20.0	600	3760	132422	1494	3776507391	5854	0.0000000	0.0000000
21	1.0107422	20.0	407	4686	128402	866	3776507418	5959	0.0000000	0.0000000
22	1.1865234	20.0	266	5306	129498	470	3776507445	6042	0.0000000	0.0000000
23	1.3842773	20.0	212	5562	128933	311	3776507471	6085	0.0000000	0.0000000
24	1.6040039	20.0	225	5221	128960	603	3776507498	6049	0.0000000	0.0000000
25	1.7907715	20.0	349	4514	126504	1059	3776507525	5922	0.0000000	0.0000000
26	1.9995117	20.0	508	3751	125581	1580	3776507552	5839	0.0000000	0.0000000
27	2.1972656	20.0	735	2950	126343	2048	3776507579	5733	0.0000000	0.0000000
28	2.3950195	20.0	733	2659	126462	2238	3776507606	5630	0.0000000	0.0000000
29	2.6037598	20.0	759	3001	127476	1980	3776507633	5740	0.0000000	0.0000000
30	2.8015137	20.0	638	3829	127886	1414	3776507659	5881	0.0000000	0.0000000
31	2.9992676	20.0	425	4643	127806	915	3776507686	5983	0.0000000	0.0000000
* end: 02/09/2023 15:54:47
