* begin:	16/04/2023 04:34:49
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	538	8929	604862	7936	3764457357	9467	0.0000000	0.0000000
2	5.0000000	60.0	866	9154	611752	7768	3764457425	10020	0.0000000	0.0000000
3	10.0000000	60.0	1142	9022	610378	8114	3764457493	10164	0.0000000	0.0000000
4	15.0000000	60.0	1261	8886	608063	7957	3764457560	10147	0.0000000	0.0000000
5	20.0000000	60.0	1026	9258	606076	7842	3764457628	10284	0.0000000	0.0000000
6	25.0000000	60.0	708	9220	611266	7885	3764457695	9928	0.0000000	0.0000000
7	30.0000000	60.0	333	9268	611103	7917	3764457763	9601	0.0000000	0.0000000
8	35.0000000	60.0	124	9371	614086	8051	3764457831	9495	0.0000000	0.0000000
9	40.0000000	60.0	99	9157	610956	7903	3764457898	9256	0.0000000	0.0000000
10	45.0000000	60.0	254	9159	608138	7870	3764457966	9413	0.0000000	0.0000000
11	50.0000000	60.0	598	9356	606066	7940	3764458034	9954	0.0000000	0.0000000
12	55.0000000	60.0	932	9175	605895	8108	3764458101	10107	0.0000000	0.0000000
13	60.0000000	60.0	1153	9234	604072	7835	3764458169	10387	0.0000000	0.0000000
14	65.0000000	60.0	1119	9121	606088	7977	3764458236	10240	0.0000000	0.0000000
15	70.0000000	60.0	932	9177	608981	8036	3764458304	10109	0.0000000	0.0000000
16	75.0000000	60.0	561	9015	606887	7977	3764458371	9576	0.0000000	0.0000000
17	80.0000000	60.0	209	9225	609672	8079	3764458439	9434	0.0000000	0.0000000
18	85.0000000	60.0	87	8950	608742	8045	3764458507	9037	0.0000000	0.0000000
19	90.0000000	60.0	204	8779	610300	7859	3764458574	8983	0.0000000	0.0000000
20	95.0000000	60.0	426	9247	610873	7983	3764458642	9673	0.0000000	0.0000000
* end: 16/04/2023 04:57:23
