* begin:	16/04/2023 10:27:58
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	978	7193	675259	7828	3764478547	8171	0.0000000	0.0000000
2	5.0000000	60.0	1657	6868	638848	7941	3764478614	8525	0.0000000	0.0000000
3	10.0000000	60.0	1871	7192	619634	7778	3764478682	9063	0.0000000	0.0000000
4	15.0000000	60.0	1861	7242	627030	7827	3764478749	9103	0.0000000	0.0000000
5	20.0000000	60.0	1503	7225	622937	7794	3764478817	8728	0.0000000	0.0000000
6	25.0000000	60.0	968	7252	637556	8131	3764478885	8220	0.0000000	0.0000000
7	30.0000000	60.0	510	7018	674096	7844	3764478952	7528	0.0000000	0.0000000
8	35.0000000	60.0	142	7162	701886	7930	3764479020	7304	0.0000000	0.0000000
9	40.0000000	60.0	192	6723	698011	7923	3764479087	6915	0.0000000	0.0000000
10	45.0000000	60.0	634	6905	698559	7849	3764479155	7539	0.0000000	0.0000000
11	50.0000000	60.0	1172	6962	682708	7839	3764479223	8134	0.0000000	0.0000000
12	55.0000000	60.0	1671	6830	713016	7968	3764479290	8501	0.0000000	0.0000000
13	60.0000000	60.0	1982	7141	627873	7747	3764479358	9123	0.0000000	0.0000000
14	65.0000000	60.0	1859	7095	686871	7762	3764479425	8954	0.0000000	0.0000000
15	70.0000000	60.0	1430	7051	747451	7959	3764479493	8481	0.0000000	0.0000000
16	75.0000000	60.0	847	7032	725098	7817	3764479561	7879	0.0000000	0.0000000
17	80.0000000	60.0	334	6785	626281	7953	3764479628	7119	0.0000000	0.0000000
18	85.0000000	60.0	112	7061	622112	7753	3764479696	7173	0.0000000	0.0000000
19	90.0000000	60.0	327	6892	619842	7994	3764479763	7219	0.0000000	0.0000000
20	95.0000000	60.0	960	6921	627823	7700	3764479831	7881	0.0000000	0.0000000
* end: 16/04/2023 10:50:32
