* begin:	14/04/2023 21:54:58
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4_noIn_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	1892	6732	688917	7568	3764346966	8624	0.0000000	0.0000000
2	5.0000000	60.0	2835	6828	692834	7629	3764347033	9663	0.0000000	0.0000000
3	10.0000000	60.0	3194	6853	694623	7474	3764347101	10047	0.0000000	0.0000000
4	15.0000000	60.0	3081	6809	690905	7418	3764347168	9890	0.0000000	0.0000000
5	20.0000000	60.0	2311	6710	692399	7414	3764347236	9021	0.0000000	0.0000000
6	25.0000000	60.0	1354	6564	693609	7320	3764347303	7918	0.0000000	0.0000000
7	30.0000000	60.0	550	6692	691332	7616	3764347371	7242	0.0000000	0.0000000
8	35.0000000	60.0	186	6818	690613	7445	3764347438	7004	0.0000000	0.0000000
9	40.0000000	60.0	482	6651	688870	7504	3764347506	7133	0.0000000	0.0000000
10	45.0000000	60.0	1281	6777	688983	7478	3764347573	8058	0.0000000	0.0000000
11	50.0000000	60.0	2190	6602	696394	7576	3764347641	8792	0.0000000	0.0000000
12	55.0000000	60.0	3008	6611	697538	7382	3764347708	9619	0.0000000	0.0000000
13	60.0000000	60.0	3283	6669	693791	7646	3764347776	9952	0.0000000	0.0000000
14	65.0000000	60.0	2865	6948	693732	7444	3764347844	9813	0.0000000	0.0000000
15	70.0000000	60.0	1967	6899	695440	7353	3764347911	8866	0.0000000	0.0000000
16	75.0000000	60.0	954	6820	688475	7545	3764347979	7774	0.0000000	0.0000000
17	80.0000000	60.0	321	6754	692315	7475	3764348046	7075	0.0000000	0.0000000
18	85.0000000	60.0	299	6817	692625	7546	3764348114	7116	0.0000000	0.0000000
19	90.0000000	60.0	878	6708	694595	7517	3764348181	7586	0.0000000	0.0000000
20	95.0000000	60.0	1830	6859	692545	7534	3764348249	8689	0.0000000	0.0000000
* end: 14/04/2023 22:17:30
