* begin:	18/04/2023 04:22:37
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8_noIn_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	973	7853	690882	7433	3764629425	8826	0.0000000	0.0000000
2	5.0000000	60.0	1520	7599	715342	7356	3764629493	9119	0.0000000	0.0000000
3	10.0000000	60.0	1985	7591	726346	7374	3764629561	9576	0.0000000	0.0000000
4	15.0000000	60.0	2004	7720	671710	7392	3764629628	9724	0.0000000	0.0000000
5	20.0000000	60.0	1707	7722	666238	7541	3764629696	9429	0.0000000	0.0000000
6	25.0000000	60.0	1068	7929	667920	7421	3764629763	8997	0.0000000	0.0000000
7	30.0000000	60.0	566	7979	676815	7491	3764629831	8545	0.0000000	0.0000000
8	35.0000000	60.0	171	7860	669285	7424	3764629898	8031	0.0000000	0.0000000
9	40.0000000	60.0	193	7862	649752	7436	3764629966	8055	0.0000000	0.0000000
10	45.0000000	60.0	533	7813	646779	7400	3764630034	8346	0.0000000	0.0000000
11	50.0000000	60.0	1077	7904	634825	7545	3764630101	8981	0.0000000	0.0000000
12	55.0000000	60.0	1650	7922	662493	7685	3764630169	9572	0.0000000	0.0000000
13	60.0000000	60.0	1996	7827	850704	7386	3764630237	9823	0.0000000	0.0000000
14	65.0000000	60.0	1976	7800	627985	7489	3764630304	9776	0.0000000	0.0000000
15	70.0000000	60.0	1493	7976	696417	7373	3764630372	9469	0.0000000	0.0000000
16	75.0000000	60.0	909	7739	730923	7460	3764630439	8648	0.0000000	0.0000000
17	80.0000000	60.0	368	7740	722746	7602	3764630507	8108	0.0000000	0.0000000
18	85.0000000	60.0	142	7970	627660	7463	3764630575	8112	0.0000000	0.0000000
19	90.0000000	60.0	311	7675	648524	7497	3764630642	7986	0.0000000	0.0000000
20	95.0000000	60.0	794	7843	641184	7523	3764630710	8637	0.0000000	0.0000000
* end: 18/04/2023 04:45:11
