* begin:	29/06/2023 19:05:47
* script file:	D:\data\Cycle 193\exp_CRG-3033\rawdata\sc\beta_alpi8off_gamma_chi.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-0.1000000	60.0	458	6836	368296	10285	3770903275	7294	0.0000000	0.0000000
0	-0.0858680	60.0	292	6927	367626	10104	3770903402	7219	0.0000000	0.0000000
0	-0.0717360	60.0	249	6959	368089	10193	3770903529	7208	0.0000000	0.0000000
0	-0.0646700	60.0	330	6839	369279	10282	3770903656	7169	0.0000000	0.0000000
0	-0.0505380	60.0	565	6839	368944	10302	3770903784	7404	0.0000000	0.0000000
0	-0.0364060	60.0	839	6973	368431	10314	3770903911	7812	0.0000000	0.0000000
0	-0.0222740	60.0	1002	6900	368103	10312	3770904038	7902	0.0000000	0.0000000
0	-0.0081420	60.0	1098	7027	368136	10014	3770904165	8125	0.0000000	0.0000000
0	0.0059900	60.0	936	6780	374120	10198	3770904292	7716	0.0000000	0.0000000
0	0.0201220	60.0	678	6988	373943	10087	3770904420	7666	0.0000000	0.0000000
0	0.0342540	60.0	405	6926	373871	10286	3770904547	7331	0.0000000	0.0000000
0	0.0483860	60.0	273	6801	374801	10170	3770904674	7074	0.0000000	0.0000000
0	0.0625180	60.0	316	6879	361897	10343	3770904801	7195	0.0000000	0.0000000
0	0.0766500	60.0	484	7000	362113	10222	3770904928	7484	0.0000000	0.0000000
0	0.0907820	60.0	831	6941	363030	10274	3770905056	7772	0.0000000	0.0000000
0	0.1049140	60.0	1046	6951	362458	10328	3770905183	7997	0.0000000	0.0000000
* end: 29/06/2023 19:39:43
