* begin:	30/06/2023 21:08:47
* script file:	D:\data\Cycle 193\exp_CRG-3033\rawdata\sc\beta_alpi8off_gamma_chicoarse.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.4000000	90.0	659	15865	557790	14997	3770997021	16524	0.0000000	0.0000000
0	-1.2000000	90.0	483	15987	558004	15393	3770997114	16470	0.0000000	0.0000000
0	-1.0000000	90.0	287	15837	557420	15380	3770997208	16124	0.0000000	0.0000000
0	-0.8000000	90.0	140	15982	557619	15332	3770997301	16122	0.0000000	0.0000000
0	-0.6000000	90.0	46	16142	558234	15302	3770997394	16188	0.0000000	0.0000000
0	-0.4000000	90.0	101	16070	557233	15326	3770997487	16171	0.0000000	0.0000000
0	-0.2000000	90.0	261	16054	557554	15206	3770997581	16315	0.0000000	0.0000000
0	0.0000000	90.0	391	16224	558403	15296	3770997674	16615	0.0000000	0.0000000
0	0.2000000	90.0	622	16135	557433	15396	3770997767	16757	0.0000000	0.0000000
0	0.4000000	90.0	802	16083	556255	15428	3770997860	16885	0.0000000	0.0000000
0	0.6000000	90.0	784	15985	557077	15488	3770997953	16769	0.0000000	0.0000000
0	0.8000000	90.0	660	16037	557921	15062	3770998047	16697	0.0000000	0.0000000
0	1.0000000	90.0	546	15778	557908	15306	3770998140	16324	0.0000000	0.0000000
0	1.2000000	90.0	330	16122	557203	15613	3770998233	16452	0.0000000	0.0000000
0	1.4000000	90.0	152	16434	558599	15335	3770998326	16586	0.0000000	0.0000000
* end: 30/06/2023 21:32:07
