* begin:	02/07/2023 21:49:04
* script file:	D:\data\Cycle 193\exp_CRG-3033\rawdata\sc\beta_alpi8off_gamma_chicoarse.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.4000000	60.0	711	9666	378077	10263	3771172208	10377	0.0000000	0.0000000
0	-1.2000000	60.0	538	9566	378902	10169	3771172271	10104	0.0000000	0.0000000
0	-1.0000000	60.0	281	9466	379504	10216	3771172334	9747	0.0000000	0.0000000
0	-0.8000000	60.0	158	9301	378699	10190	3771172398	9459	0.0000000	0.0000000
0	-0.6000000	60.0	52	9293	377749	10157	3771172461	9345	0.0000000	0.0000000
0	-0.4000000	60.0	61	9417	379368	10119	3771172524	9478	0.0000000	0.0000000
0	-0.2000000	60.0	168	9459	378686	10098	3771172587	9627	0.0000000	0.0000000
0	0.0000000	60.0	365	9548	377610	10266	3771172651	9913	0.0000000	0.0000000
0	0.2000000	60.0	531	9513	378584	10131	3771172714	10044	0.0000000	0.0000000
0	0.4000000	60.0	711	9425	377951	10101	3771172777	10136	0.0000000	0.0000000
0	0.6000000	60.0	732	9496	379210	10058	3771172840	10228	0.0000000	0.0000000
0	0.8000000	60.0	696	9523	379541	10106	3771172903	10219	0.0000000	0.0000000
0	1.0000000	60.0	490	9290	378264	10151	3771172967	9780	0.0000000	0.0000000
0	1.2000000	60.0	333	9328	377936	10113	3771173030	9661	0.0000000	0.0000000
0	1.4000000	60.0	151	9388	377469	10347	3771173093	9539	0.0000000	0.0000000
* end: 02/07/2023 22:04:54
