* begin:	02/07/2023 23:18:24
* script file:	D:\data\Cycle 193\exp_CRG-3033\rawdata\sc\beta_alpi8off_gamma_chicoarse.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-0.1000000	120.0	491	20986	753172	20067	3771177629	21477	0.0000000	0.0000000
0	-0.0858680	120.0	201	21113	753796	20342	3771177876	21314	0.0000000	0.0000000
0	-0.0717360	120.0	75	21042	752874	20513	3771178123	21117	0.0000000	0.0000000
0	-0.0646700	120.0	89	20957	753676	20149	3771178370	21046	0.0000000	0.0000000
0	-0.0505380	120.0	270	20786	753326	20045	3771178617	21056	0.0000000	0.0000000
0	-0.0364060	120.0	601	20941	753445	20233	3771178864	21542	0.0000000	0.0000000
0	-0.0222740	120.0	930	20981	753603	20248	3771179111	21911	0.0000000	0.0000000
0	-0.0081420	120.0	971	20692	751820	20349	3771179359	21663	0.0000000	0.0000000
0	0.0059900	120.0	991	21024	751935	20262	3771179606	22015	0.0000000	0.0000000
0	0.0201220	120.0	702	20668	752525	20244	3771179853	21370	0.0000000	0.0000000
0	0.0342540	120.0	406	20928	753181	20312	3771180100	21334	0.0000000	0.0000000
0	0.0483860	120.0	129	21073	751963	20415	3771180347	21202	0.0000000	0.0000000
0	0.0625180	120.0	62	20808	753980	20249	3771180594	20870	0.0000000	0.0000000
0	0.0766500	120.0	221	20707	752601	20201	3771180841	20928	0.0000000	0.0000000
0	0.0907820	120.0	530	20638	752285	20296	3771181088	21168	0.0000000	0.0000000
0	0.1049140	120.0	859	20693	753455	20168	3771181335	21552	0.0000000	0.0000000
* end: 03/07/2023 00:24:19
