* begin:	01/07/2023 09:15:43
* script file:	D:\data\Cycle 193\exp_CRG-3033\rawdata\sc\beta_alpi8off_gamma_chicoarse.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.4000000	60.0	1097	6664	371903	10216	3771040607	7761	0.0000000	0.0000000
0	-1.2000000	60.0	797	6787	372111	10075	3771040670	7584	0.0000000	0.0000000
0	-1.0000000	60.0	495	6760	372591	10175	3771040734	7255	0.0000000	0.0000000
0	-0.8000000	60.0	204	6666	372544	10097	3771040797	6870	0.0000000	0.0000000
0	-0.6000000	60.0	60	6875	372205	9960	3771040860	6935	0.0000000	0.0000000
0	-0.4000000	60.0	143	6733	371711	10128	3771040924	6876	0.0000000	0.0000000
0	-0.2000000	60.0	376	6739	372328	10154	3771040987	7115	0.0000000	0.0000000
0	0.0000000	60.0	713	6793	372072	10086	3771041050	7506	0.0000000	0.0000000
0	0.2000000	60.0	1076	6673	372127	10014	3771041114	7749	0.0000000	0.0000000
0	0.4000000	60.0	1311	6768	372304	10130	3771041177	8079	0.0000000	0.0000000
0	0.6000000	60.0	1364	6621	372494	10189	3771041240	7985	0.0000000	0.0000000
0	0.8000000	60.0	1261	6777	372227	9948	3771041304	8038	0.0000000	0.0000000
0	1.0000000	60.0	911	6667	371332	10164	3771041367	7578	0.0000000	0.0000000
0	1.2000000	60.0	593	6772	372054	10043	3771041431	7365	0.0000000	0.0000000
0	1.4000000	60.0	245	6735	372095	10024	3771041494	6980	0.0000000	0.0000000
* end: 01/07/2023 09:31:35
