* begin:	01/07/2023 08:25:45
* script file:	D:\data\Cycle 193\exp_CRG-3033\rawdata\sc\beta_alpi8off_gamma_chicoarse.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.4000000	60.0	1147	6998	371663	10160	3771037608	8145	0.0000000	0.0000000
0	-1.2000000	60.0	940	6944	371350	10127	3771037672	7884	0.0000000	0.0000000
0	-1.0000000	60.0	557	6615	372371	10002	3771037735	7172	0.0000000	0.0000000
0	-0.8000000	60.0	208	6780	372712	10165	3771037798	6988	0.0000000	0.0000000
0	-0.6000000	60.0	68	6792	371985	10051	3771037862	6860	0.0000000	0.0000000
0	-0.4000000	60.0	134	6770	371308	10074	3771037925	6904	0.0000000	0.0000000
0	-0.2000000	60.0	390	6832	371961	10222	3771037988	7222	0.0000000	0.0000000
0	0.0000000	60.0	702	6733	372148	10099	3771038052	7435	0.0000000	0.0000000
0	0.2000000	60.0	1136	6821	371870	10016	3771038115	7957	0.0000000	0.0000000
0	0.4000000	60.0	1330	6817	371878	9978	3771038178	8147	0.0000000	0.0000000
0	0.6000000	60.0	1369	6869	371379	10212	3771038242	8238	0.0000000	0.0000000
0	0.8000000	60.0	1270	6689	371650	10297	3771038305	7959	0.0000000	0.0000000
0	1.0000000	60.0	944	6626	371780	10173	3771038368	7570	0.0000000	0.0000000
0	1.2000000	60.0	559	6949	371663	10111	3771038432	7508	0.0000000	0.0000000
0	1.4000000	60.0	245	6843	371448	10125	3771038495	7088	0.0000000	0.0000000
* end: 01/07/2023 08:41:36
