* begin:	29/06/2023 16:19:59
* script file:	D:\data\Cycle 193\exp_CRG-3033\rawdata\sc\beta_alpi8off_gamma_chi.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.4000000	60.0	886	7528	371243	10341	3770893263	8414	0.0000000	0.0000000
0	-1.2000000	60.0	672	7626	374338	10159	3770893326	8298	0.0000000	0.0000000
0	-1.0000000	60.0	472	7583	375343	10318	3770893390	8055	0.0000000	0.0000000
0	-0.8000000	60.0	297	7759	376825	10288	3770893453	8056	0.0000000	0.0000000
0	-0.6000000	60.0	224	7755	375854	10323	3770893516	7979	0.0000000	0.0000000
0	-0.4000000	60.0	258	7803	375643	10160	3770893580	8061	0.0000000	0.0000000
0	-0.2000000	60.0	395	7602	376129	10229	3770893643	7997	0.0000000	0.0000000
0	0.0000000	60.0	644	7554	376603	10143	3770893706	8198	0.0000000	0.0000000
0	0.2000000	60.0	821	7567	375284	10344	3770893769	8388	0.0000000	0.0000000
0	0.4000000	60.0	905	7595	375955	10424	3770893833	8500	0.0000000	0.0000000
0	0.6000000	60.0	991	7494	375367	10224	3770893896	8485	0.0000000	0.0000000
0	0.8000000	60.0	846	7672	375626	10384	3770893959	8518	0.0000000	0.0000000
0	1.0000000	60.0	658	7624	375153	10304	3770894023	8282	0.0000000	0.0000000
0	1.2000000	60.0	532	7634	374691	10248	3770894086	8166	0.0000000	0.0000000
0	1.4000000	60.0	334	7706	375498	10405	3770894149	8040	0.0000000	0.0000000
* end: 29/06/2023 16:35:50
