* begin:	04/03/2023 17:45:34
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\ifg_20s_6p.cfg
*
[STANDARD]
		
[ifg_20s_6p]
	created 04/03/2023   15:59
[SCAN]
	file path	.
	name		*
	category	standard
	# repeats	1
	notes		room to enter remarks
[SUBSCAN]
	S18.axis2.phase shifter	67	deg	106.600000	111.550000	0.075000	0.100000	FALSE	time	20.000000			
[ENDSCAN]
[END]

* remarks:	room to enter remarks
*
1	106.5932617	20.0	2726	4216	301005	5054	3760793163	6942	0.0000000	0.0000000
2	106.6748047	20.0	3186	3727	298978	4933	3760793191	6913	0.0000000	0.0000000
3	106.7504883	20.0	3297	3557	300259	5095	3760793219	6854	0.0000000	0.0000000
4	106.8251953	20.0	3226	3772	301275	5018	3760793247	6998	0.0000000	0.0000000
5	106.8999023	20.0	2772	4058	299031	4991	3760793274	6830	0.0000000	0.0000000
6	106.9746094	20.0	2163	4797	298085	4863	3760793302	6960	0.0000000	0.0000000
7	107.0507812	20.0	1636	5257	298025	5002	3760793330	6893	0.0000000	0.0000000
8	107.1250000	20.0	1235	5511	296888	5049	3760793358	6746	0.0000000	0.0000000
9	107.1997070	20.0	1216	5570	298321	4987	3760793386	6786	0.0000000	0.0000000
10	107.2749023	20.0	1573	5358	298415	4877	3760793414	6931	0.0000000	0.0000000
11	107.3500977	20.0	2055	4737	298519	5028	3760793441	6792	0.0000000	0.0000000
12	107.4252930	20.0	2642	4312	295651	4988	3760793469	6954	0.0000000	0.0000000
13	107.5000000	20.0	2985	3794	298983	4917	3760793497	6779	0.0000000	0.0000000
14	107.5747070	20.0	3206	3627	299644	4941	3760793525	6833	0.0000000	0.0000000
15	107.6503906	20.0	3007	3806	294512	4891	3760793553	6813	0.0000000	0.0000000
16	107.7250977	20.0	2594	4144	298219	4870	3760793581	6738	0.0000000	0.0000000
17	107.7998047	20.0	2067	4764	296453	4949	3760793609	6831	0.0000000	0.0000000
18	107.8750000	20.0	1509	5469	296053	4982	3760793637	6978	0.0000000	0.0000000
19	107.9497070	20.0	1199	5686	296820	4935	3760793664	6885	0.0000000	0.0000000
20	108.0249023	20.0	1162	5757	297592	4984	3760793692	6919	0.0000000	0.0000000
21	108.0996094	20.0	1481	5438	296665	5037	3760793720	6919	0.0000000	0.0000000
22	108.1752930	20.0	1975	4930	294834	5020	3760793748	6905	0.0000000	0.0000000
23	108.2500000	20.0	2687	4059	298401	5085	3760793776	6746	0.0000000	0.0000000
24	108.3251953	20.0	3146	3573	298644	5001	3760793804	6719	0.0000000	0.0000000
25	108.3999023	20.0	3336	3400	298791	4917	3760793831	6736	0.0000000	0.0000000
26	108.4750977	20.0	3216	3737	299983	4979	3760793859	6953	0.0000000	0.0000000
27	108.5502930	20.0	2606	4306	296231	4859	3760793887	6912	0.0000000	0.0000000
28	108.6250000	20.0	1935	4999	298369	4980	3760793915	6934	0.0000000	0.0000000
29	108.6997070	20.0	1285	5558	294158	4917	3760793943	6843	0.0000000	0.0000000
30	108.7749023	20.0	1014	5840	297927	4870	3760793971	6854	0.0000000	0.0000000
31	108.8500977	20.0	1164	5830	298061	5013	3760793998	6994	0.0000000	0.0000000
32	108.9257812	20.0	1700	5119	296075	4862	3760794026	6819	0.0000000	0.0000000
33	109.0000000	20.0	2386	4547	295685	4782	3760794054	6933	0.0000000	0.0000000
34	109.0751953	20.0	3013	3863	295860	4882	3760794082	6876	0.0000000	0.0000000
35	109.1499023	20.0	3454	3476	297828	4885	3760794110	6930	0.0000000	0.0000000
36	109.2250977	20.0	3390	3378	296774	4971	3760794138	6768	0.0000000	0.0000000
37	109.2998047	20.0	2993	3782	295615	4994	3760794165	6775	0.0000000	0.0000000
38	109.3750000	20.0	2362	4523	305480	4967	3760794193	6885	0.0000000	0.0000000
39	109.4501953	20.0	1742	5132	308766	4861	3760794221	6874	0.0000000	0.0000000
40	109.5249023	20.0	1135	5906	306576	4880	3760794249	7041	0.0000000	0.0000000
41	109.6000977	20.0	973	5998	307948	4925	3760794277	6971	0.0000000	0.0000000
42	109.6748047	20.0	1361	5549	308807	4899	3760794305	6910	0.0000000	0.0000000
43	109.7504883	20.0	1837	4883	305856	5056	3760794332	6720	0.0000000	0.0000000
44	109.8247070	20.0	2670	4258	308474	4925	3760794360	6928	0.0000000	0.0000000
45	109.8999023	20.0	3181	3660	305847	4922	3760794388	6841	0.0000000	0.0000000
46	109.9750977	20.0	3471	3332	305405	4999	3760794416	6803	0.0000000	0.0000000
47	110.0498047	20.0	3261	3617	306004	4924	3760794444	6878	0.0000000	0.0000000
48	110.1250000	20.0	2698	4214	309118	4802	3760794472	6912	0.0000000	0.0000000
49	110.1997070	20.0	1852	4974	308464	4998	3760794500	6826	0.0000000	0.0000000
50	110.2749023	20.0	1348	5467	307944	4977	3760794528	6815	0.0000000	0.0000000
51	110.3500977	20.0	1083	5918	307421	4910	3760794556	7001	0.0000000	0.0000000
52	110.4252930	20.0	1210	5703	307795	5115	3760794583	6913	0.0000000	0.0000000
53	110.5000000	20.0	1645	5127	307167	4910	3760794611	6772	0.0000000	0.0000000
54	110.5751953	20.0	2350	4475	307830	4956	3760794639	6825	0.0000000	0.0000000
55	110.6499023	20.0	2854	3900	306462	5000	3760794667	6754	0.0000000	0.0000000
56	110.7250977	20.0	3123	3496	307923	4874	3760794695	6619	0.0000000	0.0000000
57	110.7998047	20.0	3261	3463	308500	4861	3760794722	6724	0.0000000	0.0000000
58	110.8750000	20.0	3024	3740	308555	5001	3760794750	6764	0.0000000	0.0000000
59	110.9501953	20.0	2284	4452	308636	4972	3760794778	6736	0.0000000	0.0000000
60	111.0249023	20.0	1799	5061	306426	4892	3760794806	6860	0.0000000	0.0000000
61	111.1000977	20.0	1202	5581	306630	4818	3760794834	6783	0.0000000	0.0000000
62	111.1748047	20.0	1094	5731	309582	4853	3760794862	6825	0.0000000	0.0000000
63	111.2504883	20.0	1262	5534	307356	4975	3760794890	6796	0.0000000	0.0000000
64	111.3251953	20.0	1773	5070	307679	5068	3760794918	6843	0.0000000	0.0000000
65	111.3999023	20.0	2563	4280	307047	4888	3760794946	6843	0.0000000	0.0000000
66	111.4746094	20.0	3123	3745	308280	4890	3760794973	6868	0.0000000	0.0000000
67	111.5498047	20.0	3322	3383	310061	4907	3760795001	6705	0.0000000	0.0000000
* end: 04/03/2023 18:16:42
