* begin:	09/04/2023 06:45:25
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	874	5207	611464	7800	3763860393	6081	0.0000000	0.0000000
2	5.0000000	60.0	1441	5144	706784	7934	3763860460	6585	0.0000000	0.0000000
3	10.0000000	60.0	1735	5029	634119	7975	3763860528	6764	0.0000000	0.0000000
4	15.0000000	60.0	1808	5054	621591	7963	3763860595	6862	0.0000000	0.0000000
5	20.0000000	60.0	1477	5200	625433	7950	3763860663	6677	0.0000000	0.0000000
6	25.0000000	60.0	950	5112	654062	7923	3763860731	6062	0.0000000	0.0000000
7	30.0000000	60.0	454	5314	632372	7879	3763860798	5768	0.0000000	0.0000000
8	35.0000000	60.0	133	4973	616041	7833	3763860866	5106	0.0000000	0.0000000
9	40.0000000	60.0	165	5294	616596	8000	3763860934	5459	0.0000000	0.0000000
10	45.0000000	60.0	494	5035	532872	7933	3763861001	5529	0.0000000	0.0000000
11	50.0000000	60.0	1054	5073	658059	8000	3763861069	6127	0.0000000	0.0000000
12	55.0000000	60.0	1467	5122	726052	7896	3763861136	6589	0.0000000	0.0000000
13	60.0000000	60.0	1744	5148	707198	7990	3763861204	6892	0.0000000	0.0000000
14	65.0000000	60.0	1650	5143	728133	7925	3763861272	6793	0.0000000	0.0000000
15	70.0000000	60.0	1198	4993	724030	7964	3763861339	6191	0.0000000	0.0000000
16	75.0000000	60.0	683	5158	682979	7887	3763861407	5841	0.0000000	0.0000000
17	80.0000000	60.0	246	5179	655811	8075	3763861475	5425	0.0000000	0.0000000
18	85.0000000	60.0	103	5188	618884	8014	3763861542	5291	0.0000000	0.0000000
19	90.0000000	60.0	335	5177	624727	7937	3763861610	5512	0.0000000	0.0000000
20	95.0000000	60.0	779	5181	665724	7841	3763861677	5960	0.0000000	0.0000000
* end: 09/04/2023 07:07:58
