* begin:	02/09/2023 07:57:10
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\alpha_ifg.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	-2.9882812	20.0	214	5661	129517	364	3776479059	6239	0.0000000	0.0000000
2	-2.7905273	20.0	301	5334	129400	716	3776479086	6351	0.0000000	0.0000000
3	-2.6147461	20.0	465	4178	126383	1382	3776479113	6025	0.0000000	0.0000000
4	-2.3950195	20.0	592	3403	126180	1808	3776479140	5803	0.0000000	0.0000000
5	-2.1972656	20.0	770	2855	125951	2224	3776479167	5849	0.0000000	0.0000000
6	-1.9995117	20.0	810	2936	123812	2079	3776479194	5825	0.0000000	0.0000000
7	-1.8127441	20.0	744	3271	126439	1904	3776479220	5919	0.0000000	0.0000000
8	-1.6040039	20.0	539	4444	126819	1110	3776479247	6093	0.0000000	0.0000000
9	-1.3952637	20.0	317	5362	126153	568	3776479274	6247	0.0000000	0.0000000
10	-1.1975098	20.0	248	5590	125674	360	3776479301	6198	0.0000000	0.0000000
11	-0.9997559	20.0	209	5609	125141	379	3776479328	6197	0.0000000	0.0000000
12	-0.8020020	20.0	304	5046	128666	736	3776479355	6086	0.0000000	0.0000000
13	-0.5932617	20.0	496	4183	128371	1468	3776479382	6147	0.0000000	0.0000000
14	-0.3955078	20.0	615	3305	127866	1799	3776479409	5719	0.0000000	0.0000000
15	-0.2087402	20.0	797	2852	129273	2343	3776479435	5992	0.0000000	0.0000000
16	0.0000000	20.0	779	2964	128937	2217	3776479462	5960	0.0000000	0.0000000
17	0.1867676	20.0	715	3312	129254	1794	3776479489	5821	0.0000000	0.0000000
18	0.4064941	20.0	519	4490	130161	1192	3776479516	6201	0.0000000	0.0000000
19	0.6042480	20.0	353	5100	131608	699	3776479543	6152	0.0000000	0.0000000
20	0.8129883	20.0	229	5666	131005	346	3776479570	6241	0.0000000	0.0000000
21	0.9997559	20.0	223	5674	131401	442	3776479596	6339	0.0000000	0.0000000
22	1.1865234	20.0	289	4888	126752	844	3776479623	6021	0.0000000	0.0000000
23	1.3842773	20.0	510	3964	125982	1567	3776479650	6041	0.0000000	0.0000000
24	1.6040039	20.0	635	3294	125469	1929	3776479677	5858	0.0000000	0.0000000
25	1.8017578	20.0	799	2807	126543	2235	3776479704	5841	0.0000000	0.0000000
26	1.9995117	20.0	769	2860	121584	2226	3776479731	5855	0.0000000	0.0000000
27	2.2082520	20.0	766	3417	126618	1795	3776479758	5978	0.0000000	0.0000000
28	2.3950195	20.0	567	4298	125581	1143	3776479784	6008	0.0000000	0.0000000
29	2.6037598	20.0	329	5142	126775	562	3776479811	6033	0.0000000	0.0000000
30	2.7905273	20.0	225	5513	126218	380	3776479838	6118	0.0000000	0.0000000
31	2.9992676	20.0	217	5657	128262	440	3776479865	6314	0.0000000	0.0000000
* end: 02/09/2023 08:11:06
