* begin:	02/09/2023 03:25:20
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\alpha_ifg.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	-2.9882812	20.0	288	5459	123725	435	3776462749	6182	0.0000000	0.0000000
2	-2.8125000	20.0	282	5298	130811	579	3776462776	6159	0.0000000	0.0000000
3	-2.6037598	20.0	350	4892	131108	959	3776462803	6201	0.0000000	0.0000000
4	-2.3950195	20.0	537	3879	131156	1645	3776462829	6061	0.0000000	0.0000000
5	-2.2082520	20.0	649	3190	129929	2041	3776462856	5880	0.0000000	0.0000000
6	-1.9995117	20.0	745	2936	129169	2133	3776462883	5814	0.0000000	0.0000000
7	-1.8127441	20.0	715	3253	127735	1850	3776462910	5818	0.0000000	0.0000000
8	-1.6149902	20.0	628	3784	129551	1523	3776462936	5935	0.0000000	0.0000000
9	-1.3952637	20.0	465	4518	126690	1018	3776462963	6001	0.0000000	0.0000000
10	-1.1975098	20.0	350	5091	127799	671	3776462990	6112	0.0000000	0.0000000
11	-1.0107422	20.0	241	5299	126867	464	3776463017	6004	0.0000000	0.0000000
12	-0.8020020	20.0	246	5108	125874	625	3776463044	5979	0.0000000	0.0000000
13	-0.6042480	20.0	374	4423	128177	1129	3776463071	5926	0.0000000	0.0000000
14	-0.3955078	20.0	551	3981	127454	1573	3776463097	6105	0.0000000	0.0000000
15	-0.1977539	20.0	654	3219	128264	2022	3776463124	5895	0.0000000	0.0000000
16	-0.0109863	20.0	695	3100	127921	2120	3776463151	5915	0.0000000	0.0000000
17	0.1977539	20.0	734	3222	129879	1977	3776463177	5933	0.0000000	0.0000000
18	0.3955078	20.0	640	3734	129810	1602	3776463204	5976	0.0000000	0.0000000
19	0.6042480	20.0	481	4618	128881	1028	3776463231	6127	0.0000000	0.0000000
20	0.8020020	20.0	312	5258	127769	566	3776463258	6136	0.0000000	0.0000000
21	0.9997559	20.0	239	5256	126868	494	3776463285	5989	0.0000000	0.0000000
22	1.1865234	20.0	266	5195	126445	579	3776463311	6040	0.0000000	0.0000000
23	1.3842773	20.0	328	4626	127584	966	3776463338	5920	0.0000000	0.0000000
24	1.5930176	20.0	495	4211	128540	1371	3776463365	6077	0.0000000	0.0000000
25	1.7907715	20.0	605	3370	129088	1955	3776463392	5930	0.0000000	0.0000000
26	1.9995117	20.0	704	2938	128723	2135	3776463419	5777	0.0000000	0.0000000
27	2.1972656	20.0	716	3132	128549	2084	3776463445	5932	0.0000000	0.0000000
28	2.3840332	20.0	677	3631	131669	1609	3776463472	5917	0.0000000	0.0000000
29	2.6037598	20.0	512	4398	131737	1153	3776463499	6063	0.0000000	0.0000000
30	2.8015137	20.0	340	5033	131850	746	3776463526	6119	0.0000000	0.0000000
31	2.9992676	20.0	275	5386	131700	524	3776463552	6185	0.0000000	0.0000000
* end: 02/09/2023 03:39:13
