* begin:	08/04/2023 17:03:39
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\moveDC2.cfg
*
[STANDARD]
		
[moveDC2]
	created 08/04/2023   13:42
[CALL]
	setDCpi2.sc
[SCAN]
	file path	.
	name		*
	category	standard
	# repeats	1
	notes		room to enter remarks
[SUBSCAN]
	S18.auxiliary.LinearBlue	20	mm	0.000000	95.000000	5.000000	0.000000	FALSE	time	100.000000			
[ENDSCAN]
[END]

* remarks:	room to enter remarks
*
1	0.0000000	100.0	176	2210	1091601	13218	3763811136	2386	0.0000000	0.0000000
2	5.0000000	100.0	288	2238	1025502	13128	3763811244	2526	0.0000000	0.0000000
3	10.0000000	100.0	423	2161	1025433	13304	3763811351	2584	0.0000000	0.0000000
4	15.0000000	100.0	415	2203	1081464	13139	3763811459	2618	0.0000000	0.0000000
5	20.0000000	100.0	343	2101	1071167	13214	3763811567	2444	0.0000000	0.0000000
6	25.0000000	100.0	228	2156	1053087	13188	3763811674	2384	0.0000000	0.0000000
7	30.0000000	100.0	117	2249	1040040	13035	3763811782	2366	0.0000000	0.0000000
8	35.0000000	100.0	31	2149	1107841	13133	3763811889	2180	0.0000000	0.0000000
9	40.0000000	100.0	31	2228	1055808	12968	3763811997	2259	0.0000000	0.0000000
10	45.0000000	100.0	85	2153	1099707	13335	3763812104	2238	0.0000000	0.0000000
11	50.0000000	100.0	244	2247	1063166	12990	3763812212	2491	0.0000000	0.0000000
12	55.0000000	100.0	339	2129	1047254	13087	3763812319	2468	0.0000000	0.0000000
13	60.0000000	100.0	428	2242	1083465	13131	3763812427	2670	0.0000000	0.0000000
14	65.0000000	100.0	417	2192	1037199	13206	3763812535	2609	0.0000000	0.0000000
15	70.0000000	100.0	279	2159	1091475	13094	3763812642	2438	0.0000000	0.0000000
16	75.0000000	100.0	180	2085	1119124	13140	3763812750	2265	0.0000000	0.0000000
17	80.0000000	100.0	79	2134	1019378	13097	3763812857	2213	0.0000000	0.0000000
18	85.0000000	100.0	31	2115	923704	13070	3763812965	2146	0.0000000	0.0000000
19	90.0000000	100.0	58	2096	1094205	13113	3763813072	2154	0.0000000	0.0000000
20	95.0000000	100.0	181	2124	1091448	12997	3763813180	2305	0.0000000	0.0000000
* end: 08/04/2023 17:39:41
