* begin:	07/04/2023 02:25:27
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	30.0	285	3225	400331	3986	3763671965	3510	0.0000000	0.0000000
2	5.0000000	30.0	546	3236	403252	3981	3763672003	3782	0.0000000	0.0000000
3	10.0000000	30.0	723	3231	400528	3826	3763672041	3954	0.0000000	0.0000000
4	15.0000000	30.0	711	3313	338568	3903	3763672078	4024	0.0000000	0.0000000
5	20.0000000	30.0	677	3182	340375	3847	3763672116	3859	0.0000000	0.0000000
6	25.0000000	30.0	489	3280	337641	3902	3763672154	3769	0.0000000	0.0000000
7	30.0000000	30.0	217	3351	336253	3924	3763672191	3568	0.0000000	0.0000000
8	35.0000000	30.0	62	3179	297808	3854	3763672229	3241	0.0000000	0.0000000
9	40.0000000	30.0	58	3082	306679	3934	3763672267	3140	0.0000000	0.0000000
10	45.0000000	30.0	177	3122	304158	3968	3763672304	3299	0.0000000	0.0000000
11	50.0000000	30.0	384	3172	309216	4063	3763672342	3556	0.0000000	0.0000000
12	55.0000000	30.0	660	3142	304563	3890	3763672380	3802	0.0000000	0.0000000
13	60.0000000	30.0	729	3246	333300	4001	3763672417	3975	0.0000000	0.0000000
14	65.0000000	30.0	727	3226	335619	3874	3763672455	3953	0.0000000	0.0000000
15	70.0000000	30.0	540	3285	308895	3957	3763672493	3825	0.0000000	0.0000000
16	75.0000000	30.0	345	3121	310238	4046	3763672530	3466	0.0000000	0.0000000
17	80.0000000	30.0	137	3226	305083	3959	3763672568	3363	0.0000000	0.0000000
18	85.0000000	30.0	63	3189	305312	4013	3763672605	3252	0.0000000	0.0000000
19	90.0000000	30.0	108	3185	305535	3954	3763672643	3293	0.0000000	0.0000000
20	95.0000000	30.0	283	3155	307856	3966	3763672681	3438	0.0000000	0.0000000
* end: 07/04/2023 02:38:02
