* begin:	15/04/2023 11:38:42
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4_noIn_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	1992	7095	719743	7847	3764396390	9087	0.0000000	0.0000000
2	5.0000000	60.0	2837	7218	703638	7794	3764396457	10055	0.0000000	0.0000000
3	10.0000000	60.0	3307	7276	666934	7883	3764396525	10583	0.0000000	0.0000000
4	15.0000000	60.0	3065	7238	632598	7892	3764396592	10303	0.0000000	0.0000000
5	20.0000000	60.0	2357	7110	624803	7812	3764396660	9467	0.0000000	0.0000000
6	25.0000000	60.0	1448	7256	852564	7731	3764396727	8704	0.0000000	0.0000000
7	30.0000000	60.0	571	7044	664840	7795	3764396795	7615	0.0000000	0.0000000
8	35.0000000	60.0	199	7116	631382	7741	3764396863	7315	0.0000000	0.0000000
9	40.0000000	60.0	465	7240	634660	7964	3764396930	7705	0.0000000	0.0000000
10	45.0000000	60.0	1320	7115	629696	7915	3764396998	8435	0.0000000	0.0000000
11	50.0000000	60.0	2247	7294	637884	7622	3764397065	9541	0.0000000	0.0000000
12	55.0000000	60.0	3063	7077	637450	7901	3764397133	10140	0.0000000	0.0000000
13	60.0000000	60.0	3325	7166	626821	7693	3764397201	10491	0.0000000	0.0000000
14	65.0000000	60.0	2836	7475	613042	7857	3764397268	10311	0.0000000	0.0000000
15	70.0000000	60.0	1897	7225	619063	7827	3764397336	9122	0.0000000	0.0000000
16	75.0000000	60.0	990	7186	616013	7885	3764397404	8176	0.0000000	0.0000000
17	80.0000000	60.0	292	6989	620437	7661	3764397471	7281	0.0000000	0.0000000
18	85.0000000	60.0	307	7238	635709	7787	3764397539	7545	0.0000000	0.0000000
19	90.0000000	60.0	904	7251	653970	7799	3764397606	8155	0.0000000	0.0000000
20	95.0000000	60.0	1956	7222	700427	7871	3764397674	9178	0.0000000	0.0000000
* end: 15/04/2023 12:01:15
