* begin:	13/04/2023 17:38:50
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	627	10951	692788	7841	3764245198	11578	0.0000000	0.0000000
2	5.0000000	60.0	1051	10701	634278	7855	3764245266	11752	0.0000000	0.0000000
3	10.0000000	60.0	1284	10991	623256	7900	3764245333	12275	0.0000000	0.0000000
4	15.0000000	60.0	1409	10824	626177	7828	3764245401	12233	0.0000000	0.0000000
5	20.0000000	60.0	1093	11086	652209	7684	3764245469	12179	0.0000000	0.0000000
6	25.0000000	60.0	754	11032	616849	7744	3764245536	11786	0.0000000	0.0000000
7	30.0000000	60.0	365	10746	644574	7814	3764245604	11111	0.0000000	0.0000000
8	35.0000000	60.0	102	10930	683245	7836	3764245671	11032	0.0000000	0.0000000
9	40.0000000	60.0	92	10974	714918	7853	3764245739	11066	0.0000000	0.0000000
10	45.0000000	60.0	321	10922	720450	7672	3764245806	11243	0.0000000	0.0000000
11	50.0000000	60.0	716	10857	685978	7820	3764245874	11573	0.0000000	0.0000000
12	55.0000000	60.0	1114	10760	671826	7794	3764245942	11874	0.0000000	0.0000000
13	60.0000000	60.0	1363	10940	664254	7710	3764246009	12303	0.0000000	0.0000000
14	65.0000000	60.0	1246	11177	675864	7872	3764246077	12423	0.0000000	0.0000000
15	70.0000000	60.0	978	11106	677204	7857	3764246144	12084	0.0000000	0.0000000
16	75.0000000	60.0	540	11205	694601	7840	3764246212	11745	0.0000000	0.0000000
17	80.0000000	60.0	224	11138	697622	7760	3764246279	11362	0.0000000	0.0000000
18	85.0000000	60.0	64	11194	712351	7731	3764246347	11258	0.0000000	0.0000000
19	90.0000000	60.0	187	11118	667212	7923	3764246414	11305	0.0000000	0.0000000
20	95.0000000	60.0	481	11122	658496	7771	3764246482	11603	0.0000000	0.0000000
* end: 13/04/2023 18:01:23
