* begin:	13/04/2023 23:31:44
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	309	13258	645799	8013	3764266372	13567	0.0000000	0.0000000
2	5.0000000	60.0	527	12936	720786	8080	3764266440	13463	0.0000000	0.0000000
3	10.0000000	60.0	668	13332	675618	7950	3764266508	14000	0.0000000	0.0000000
4	15.0000000	60.0	668	13312	674924	7905	3764266575	13980	0.0000000	0.0000000
5	20.0000000	60.0	515	13466	685294	7823	3764266643	13981	0.0000000	0.0000000
6	25.0000000	60.0	401	13084	681502	7733	3764266710	13485	0.0000000	0.0000000
7	30.0000000	60.0	205	13274	697249	7906	3764266778	13479	0.0000000	0.0000000
8	35.0000000	60.0	47	13089	653253	7994	3764266845	13136	0.0000000	0.0000000
9	40.0000000	60.0	35	13281	670126	7979	3764266913	13316	0.0000000	0.0000000
10	45.0000000	60.0	169	13193	723219	7768	3764266981	13362	0.0000000	0.0000000
11	50.0000000	60.0	401	13168	709467	7895	3764267048	13569	0.0000000	0.0000000
12	55.0000000	60.0	611	13179	667972	8013	3764267116	13790	0.0000000	0.0000000
13	60.0000000	60.0	718	13185	672918	7979	3764267183	13903	0.0000000	0.0000000
14	65.0000000	60.0	610	13475	693940	7857	3764267251	14085	0.0000000	0.0000000
15	70.0000000	60.0	485	13263	722841	7905	3764267319	13748	0.0000000	0.0000000
16	75.0000000	60.0	301	13175	645082	7943	3764267386	13476	0.0000000	0.0000000
17	80.0000000	60.0	118	13214	691476	7979	3764267454	13332	0.0000000	0.0000000
18	85.0000000	60.0	43	12972	657380	7678	3764267521	13015	0.0000000	0.0000000
19	90.0000000	60.0	102	13125	640345	7953	3764267589	13227	0.0000000	0.0000000
20	95.0000000	60.0	234	13231	722521	7832	3764267657	13465	0.0000000	0.0000000
* end: 13/04/2023 23:54:18
