* begin:	11/04/2023 20:12:11
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi4_In2_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	658	5979	630549	1969	3764081599	6637	0.0000000	0.0000000
2	5.0000000	60.0	960	5906	637854	2027	3764081666	6866	0.0000000	0.0000000
3	10.0000000	60.0	1169	6025	623987	1980	3764081734	7194	0.0000000	0.0000000
4	15.0000000	60.0	1213	5811	627086	1999	3764081801	7024	0.0000000	0.0000000
5	20.0000000	60.0	956	6124	621931	1955	3764081869	7080	0.0000000	0.0000000
6	25.0000000	60.0	629	5902	679322	1955	3764081936	6531	0.0000000	0.0000000
7	30.0000000	60.0	265	6012	628512	1974	3764082004	6277	0.0000000	0.0000000
8	35.0000000	60.0	114	5937	625378	2022	3764082071	6051	0.0000000	0.0000000
9	40.0000000	60.0	154	5948	631364	1933	3764082139	6102	0.0000000	0.0000000
10	45.0000000	60.0	411	6145	631482	1959	3764082206	6556	0.0000000	0.0000000
11	50.0000000	60.0	738	6004	641573	2012	3764082274	6742	0.0000000	0.0000000
12	55.0000000	60.0	1045	6144	665769	1991	3764082341	7189	0.0000000	0.0000000
13	60.0000000	60.0	1197	5851	683254	1869	3764082409	7048	0.0000000	0.0000000
14	65.0000000	60.0	1045	6006	702301	1876	3764082476	7051	0.0000000	0.0000000
15	70.0000000	60.0	812	5917	665053	1921	3764082544	6729	0.0000000	0.0000000
16	75.0000000	60.0	441	6031	695556	1904	3764082611	6472	0.0000000	0.0000000
17	80.0000000	60.0	166	6158	676006	1955	3764082679	6324	0.0000000	0.0000000
18	85.0000000	60.0	91	6058	645785	1969	3764082746	6149	0.0000000	0.0000000
19	90.0000000	60.0	256	6140	668234	2034	3764082814	6396	0.0000000	0.0000000
20	95.0000000	60.0	557	5923	672806	1954	3764082882	6480	0.0000000	0.0000000
* end: 11/04/2023 20:34:43
