* begin:	11/04/2023 19:32:59
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi4_In2_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	528	6504	697735	1948	3764079247	7032	0.0000000	0.0000000
2	5.0000000	60.0	837	6598	686126	1935	3764079314	7435	0.0000000	0.0000000
3	10.0000000	60.0	1027	6484	690789	1997	3764079382	7511	0.0000000	0.0000000
4	15.0000000	60.0	1009	6649	698897	2036	3764079449	7658	0.0000000	0.0000000
5	20.0000000	60.0	790	6788	698362	2004	3764079517	7578	0.0000000	0.0000000
6	25.0000000	60.0	576	6637	645392	1949	3764079584	7213	0.0000000	0.0000000
7	30.0000000	60.0	277	6570	638784	2001	3764079652	6847	0.0000000	0.0000000
8	35.0000000	60.0	94	6624	647850	1995	3764079720	6718	0.0000000	0.0000000
9	40.0000000	60.0	131	6637	615826	1953	3764079787	6768	0.0000000	0.0000000
10	45.0000000	60.0	303	6733	679556	1973	3764079855	7036	0.0000000	0.0000000
11	50.0000000	60.0	637	6662	663343	2024	3764079922	7299	0.0000000	0.0000000
12	55.0000000	60.0	857	6742	619888	2023	3764079990	7599	0.0000000	0.0000000
13	60.0000000	60.0	1013	6709	687740	2019	3764080057	7722	0.0000000	0.0000000
14	65.0000000	60.0	921	6661	688619	1998	3764080125	7582	0.0000000	0.0000000
15	70.0000000	60.0	704	6689	654092	1978	3764080192	7393	0.0000000	0.0000000
16	75.0000000	60.0	406	6869	669845	2015	3764080260	7275	0.0000000	0.0000000
17	80.0000000	60.0	188	6690	679451	2014	3764080328	6878	0.0000000	0.0000000
18	85.0000000	60.0	88	6595	689562	2034	3764080395	6683	0.0000000	0.0000000
19	90.0000000	60.0	178	6916	650350	1991	3764080463	7094	0.0000000	0.0000000
20	95.0000000	60.0	458	6594	644133	2025	3764080530	7052	0.0000000	0.0000000
* end: 11/04/2023 19:55:31
