* begin:	09/04/2023 19:55:24
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	716	5783	705363	7783	3763907792	6499	0.0000000	0.0000000
2	5.0000000	60.0	1191	5750	796756	7863	3763907860	6941	0.0000000	0.0000000
3	10.0000000	60.0	1508	5822	750954	7862	3763907927	7330	0.0000000	0.0000000
4	15.0000000	60.0	1583	5767	718288	7865	3763907995	7350	0.0000000	0.0000000
5	20.0000000	60.0	1416	5616	724113	7786	3763908063	7032	0.0000000	0.0000000
6	25.0000000	60.0	847	5803	624677	8155	3763908130	6650	0.0000000	0.0000000
7	30.0000000	60.0	409	5811	626728	7814	3763908198	6220	0.0000000	0.0000000
8	35.0000000	60.0	114	5880	615851	7773	3763908265	5994	0.0000000	0.0000000
9	40.0000000	60.0	113	5874	625281	7873	3763908333	5987	0.0000000	0.0000000
10	45.0000000	60.0	412	5887	635264	7801	3763908400	6299	0.0000000	0.0000000
11	50.0000000	60.0	859	5749	730633	7898	3763908468	6608	0.0000000	0.0000000
12	55.0000000	60.0	1303	5736	667883	7868	3763908536	7039	0.0000000	0.0000000
13	60.0000000	60.0	1569	5724	621275	7839	3763908603	7293	0.0000000	0.0000000
14	65.0000000	60.0	1528	5838	634987	7862	3763908671	7366	0.0000000	0.0000000
15	70.0000000	60.0	1184	5882	692349	7955	3763908739	7066	0.0000000	0.0000000
16	75.0000000	60.0	652	5680	656264	7899	3763908806	6332	0.0000000	0.0000000
17	80.0000000	60.0	259	5742	617895	7832	3763908874	6001	0.0000000	0.0000000
18	85.0000000	60.0	67	5795	625598	7797	3763908941	5862	0.0000000	0.0000000
19	90.0000000	60.0	258	5825	648499	7790	3763909009	6083	0.0000000	0.0000000
20	95.0000000	60.0	637	5874	643133	7914	3763909077	6511	0.0000000	0.0000000
* end: 09/04/2023 20:17:58
