* begin:	10/04/2023 04:25:44
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	869	4916	746255	8050	3763938412	5785	0.0000000	0.0000000
2	5.0000000	60.0	1369	4961	668978	7945	3763938480	6330	0.0000000	0.0000000
3	10.0000000	60.0	1649	4989	664917	7960	3763938547	6638	0.0000000	0.0000000
4	15.0000000	60.0	1797	5017	624828	8001	3763938615	6814	0.0000000	0.0000000
5	20.0000000	60.0	1485	5002	610530	7770	3763938683	6487	0.0000000	0.0000000
6	25.0000000	60.0	1008	4888	616731	7960	3763938750	5896	0.0000000	0.0000000
7	30.0000000	60.0	455	4884	660295	7801	3763938818	5339	0.0000000	0.0000000
8	35.0000000	60.0	155	4808	649980	7949	3763938886	4963	0.0000000	0.0000000
9	40.0000000	60.0	136	5008	679948	7904	3763938953	5144	0.0000000	0.0000000
10	45.0000000	60.0	453	5004	661208	7986	3763939021	5457	0.0000000	0.0000000
11	50.0000000	60.0	1035	4915	630647	8031	3763939088	5950	0.0000000	0.0000000
12	55.0000000	60.0	1543	4869	638241	7934	3763939156	6412	0.0000000	0.0000000
13	60.0000000	60.0	1784	5114	659081	8053	3763939224	6898	0.0000000	0.0000000
14	65.0000000	60.0	1685	4878	657802	7773	3763939291	6563	0.0000000	0.0000000
15	70.0000000	60.0	1319	4968	612683	8026	3763939359	6287	0.0000000	0.0000000
16	75.0000000	60.0	750	4934	622279	7856	3763939427	5684	0.0000000	0.0000000
17	80.0000000	60.0	294	4943	674328	7937	3763939494	5237	0.0000000	0.0000000
18	85.0000000	60.0	104	4972	677673	8047	3763939562	5076	0.0000000	0.0000000
19	90.0000000	60.0	312	4977	616902	7825	3763939630	5289	0.0000000	0.0000000
20	95.0000000	60.0	704	5061	657329	7979	3763939698	5765	0.0000000	0.0000000
* end: 10/04/2023 04:48:19
