* begin:	13/04/2023 19:36:27
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	1333	7049	667710	7802	3764252255	8382	0.0000000	0.0000000
2	5.0000000	60.0	2042	7266	693516	7827	3764252322	9308	0.0000000	0.0000000
3	10.0000000	60.0	2809	7028	706542	7820	3764252390	9837	0.0000000	0.0000000
4	15.0000000	60.0	3009	6973	699409	7721	3764252458	9982	0.0000000	0.0000000
5	20.0000000	60.0	2410	7045	677979	7750	3764252525	9455	0.0000000	0.0000000
6	25.0000000	60.0	1694	6987	633273	7807	3764252593	8681	0.0000000	0.0000000
7	30.0000000	60.0	773	7074	628197	7876	3764252660	7847	0.0000000	0.0000000
8	35.0000000	60.0	212	7024	626516	7832	3764252728	7236	0.0000000	0.0000000
9	40.0000000	60.0	220	7242	645333	7951	3764252795	7462	0.0000000	0.0000000
10	45.0000000	60.0	723	7192	665949	7847	3764252863	7915	0.0000000	0.0000000
11	50.0000000	60.0	1620	6879	715875	7987	3764252931	8499	0.0000000	0.0000000
12	55.0000000	60.0	2405	7204	657516	7816	3764252998	9609	0.0000000	0.0000000
13	60.0000000	60.0	2892	7160	622108	7803	3764253066	10052	0.0000000	0.0000000
14	65.0000000	60.0	2827	6994	622016	7858	3764253133	9821	0.0000000	0.0000000
15	70.0000000	60.0	2053	7234	621194	7958	3764253201	9287	0.0000000	0.0000000
16	75.0000000	60.0	1197	7120	671402	7664	3764253268	8317	0.0000000	0.0000000
17	80.0000000	60.0	516	7234	684419	7882	3764253336	7750	0.0000000	0.0000000
18	85.0000000	60.0	147	7103	678934	7863	3764253403	7250	0.0000000	0.0000000
19	90.0000000	60.0	407	7030	698470	7851	3764253471	7437	0.0000000	0.0000000
20	95.0000000	60.0	1172	7318	689911	7867	3764253538	8490	0.0000000	0.0000000
* end: 13/04/2023 19:58:59
