* begin:	16/04/2023 19:08:06
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi8_In08_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	684	8400	632322	7905	3764509753	9084	0.0000000	0.0000000
2	5.0000000	60.0	1040	8538	630034	7949	3764509821	9578	0.0000000	0.0000000
3	10.0000000	60.0	1265	8567	626810	7702	3764509888	9832	0.0000000	0.0000000
4	15.0000000	60.0	1284	8337	629068	7963	3764509956	9621	0.0000000	0.0000000
5	20.0000000	60.0	1051	8191	631016	7870	3764510024	9242	0.0000000	0.0000000
6	25.0000000	60.0	725	8267	628873	7975	3764510091	8992	0.0000000	0.0000000
7	30.0000000	60.0	305	8395	627542	7951	3764510159	8700	0.0000000	0.0000000
8	35.0000000	60.0	95	8342	632022	7883	3764510226	8437	0.0000000	0.0000000
9	40.0000000	60.0	137	8033	632275	7955	3764510294	8170	0.0000000	0.0000000
10	45.0000000	60.0	396	8425	630579	7744	3764510361	8821	0.0000000	0.0000000
11	50.0000000	60.0	794	8353	625512	7864	3764510429	9147	0.0000000	0.0000000
12	55.0000000	60.0	1090	8351	625385	7986	3764510496	9441	0.0000000	0.0000000
13	60.0000000	60.0	1339	8615	626856	7963	3764510564	9954	0.0000000	0.0000000
14	65.0000000	60.0	1185	8411	632558	7806	3764510631	9596	0.0000000	0.0000000
15	70.0000000	60.0	930	8393	625207	7862	3764510699	9323	0.0000000	0.0000000
16	75.0000000	60.0	500	8240	627825	7817	3764510766	8740	0.0000000	0.0000000
17	80.0000000	60.0	219	8316	626837	7786	3764510834	8535	0.0000000	0.0000000
18	85.0000000	60.0	84	8102	626179	8029	3764510901	8186	0.0000000	0.0000000
19	90.0000000	60.0	253	8099	632190	8006	3764510969	8352	0.0000000	0.0000000
20	95.0000000	60.0	590	8523	624910	8005	3764511036	9113	0.0000000	0.0000000
* end: 16/04/2023 19:30:37
