* begin:	13/04/2023 01:38:05
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi8cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	105	4778	645969	7858	3764187550	4883	0.0000000	0.0000000
0	-1.5000000	60.0	209	4940	658967	8012	3764187614	5149	0.0000000	0.0000000
0	-1.2500000	60.0	696	4790	700660	8015	3764187679	5486	0.0000000	0.0000000
0	-1.0000000	60.0	1388	4847	698543	7933	3764187743	6235	0.0000000	0.0000000
0	-0.7500000	60.0	1780	4943	656949	7966	3764187807	6723	0.0000000	0.0000000
0	-0.5000000	60.0	1954	4790	633287	7954	3764187871	6744	0.0000000	0.0000000
0	-0.2500000	60.0	1600	4766	615327	7982	3764187935	6366	0.0000000	0.0000000
0	0.0000000	60.0	1019	4876	616412	7913	3764188000	5895	0.0000000	0.0000000
0	0.2500000	60.0	376	4950	628714	7970	3764188064	5326	0.0000000	0.0000000
0	0.5000000	60.0	83	4780	630800	7954	3764188128	4863	0.0000000	0.0000000
0	0.7500000	60.0	214	4921	621023	7826	3764188192	5135	0.0000000	0.0000000
0	1.0000000	60.0	697	4862	660890	7955	3764188256	5559	0.0000000	0.0000000
0	1.2500000	60.0	1291	4875	669164	7975	3764188321	6166	0.0000000	0.0000000
0	1.5000000	60.0	1759	4869	692842	7926	3764188385	6628	0.0000000	0.0000000
0	1.7500000	60.0	1960	4774	667143	8035	3764188449	6734	0.0000000	0.0000000
* end: 13/04/2023 01:54:10
