* begin:	09/04/2023 02:33:23
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	148	6556	536745	8049	3763845268	6704	0.0000000	0.0000000
0	-1.5000000	60.0	127	6587	537920	7865	3763845332	6714	0.0000000	0.0000000
0	-1.2500000	60.0	301	6694	536854	7940	3763845396	6995	0.0000000	0.0000000
0	-1.0000000	60.0	656	6694	542371	8065	3763845461	7350	0.0000000	0.0000000
0	-0.7500000	60.0	1043	6611	536996	8016	3763845525	7654	0.0000000	0.0000000
0	-0.5000000	60.0	1224	6492	538881	7969	3763845589	7716	0.0000000	0.0000000
0	-0.2500000	60.0	1070	6771	537151	7876	3763845653	7841	0.0000000	0.0000000
0	0.0000000	60.0	786	6664	538411	7921	3763845718	7450	0.0000000	0.0000000
0	0.2500000	60.0	382	6664	537238	7985	3763845782	7046	0.0000000	0.0000000
0	0.5000000	60.0	115	6519	538336	7849	3763845846	6634	0.0000000	0.0000000
0	0.7500000	60.0	113	6581	540342	7889	3763845910	6694	0.0000000	0.0000000
0	1.0000000	60.0	352	6502	533551	7946	3763845974	6854	0.0000000	0.0000000
0	1.2500000	60.0	756	6543	537709	8111	3763846039	7299	0.0000000	0.0000000
0	1.5000000	60.0	1049	6768	538606	7955	3763846103	7817	0.0000000	0.0000000
0	1.7500000	60.0	1251	6499	538934	7734	3763846167	7750	0.0000000	0.0000000
* end: 09/04/2023 02:49:28
