* begin:	09/04/2023 12:22:26
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	78	6946	722822	7839	3763880611	7024	0.0000000	0.0000000
0	-1.5000000	60.0	215	7038	684546	7891	3763880676	7253	0.0000000	0.0000000
0	-1.2500000	60.0	495	6883	683803	7988	3763880740	7378	0.0000000	0.0000000
0	-1.0000000	60.0	815	6836	616248	7989	3763880804	7651	0.0000000	0.0000000
0	-0.7500000	60.0	999	6859	614839	7809	3763880869	7858	0.0000000	0.0000000
0	-0.5000000	60.0	877	6946	620460	8004	3763880933	7823	0.0000000	0.0000000
0	-0.2500000	60.0	640	6911	643470	8007	3763880997	7551	0.0000000	0.0000000
0	0.0000000	60.0	371	6975	641430	8090	3763881062	7346	0.0000000	0.0000000
0	0.2500000	60.0	136	6852	685814	7829	3763881126	6988	0.0000000	0.0000000
0	0.5000000	60.0	74	6957	672872	7867	3763881190	7031	0.0000000	0.0000000
0	0.7500000	60.0	241	7052	640295	7768	3763881255	7293	0.0000000	0.0000000
0	1.0000000	60.0	496	6895	615048	7934	3763881319	7391	0.0000000	0.0000000
0	1.2500000	60.0	820	6946	640840	7991	3763881383	7766	0.0000000	0.0000000
0	1.5000000	60.0	974	6927	700159	7892	3763881448	7901	0.0000000	0.0000000
0	1.7500000	60.0	953	6853	613146	8042	3763881512	7806	0.0000000	0.0000000
* end: 09/04/2023 12:38:33
