* begin:	04/09/2023 17:50:30
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\alpha_ifg.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	-2.9992676	20.0	685	2196	128033	1878	3776687459	2881	0.0000000	0.0000000
2	-2.8234863	20.0	641	2321	127239	1786	3776687486	2962	0.0000000	0.0000000
3	-2.6037598	20.0	607	3104	128181	1307	3776687513	3711	0.0000000	0.0000000
4	-2.3950195	20.0	374	3981	127767	718	3776687540	4355	0.0000000	0.0000000
5	-2.1972656	20.0	222	4687	128299	316	3776687567	4909	0.0000000	0.0000000
6	-2.0104980	20.0	116	4895	128014	164	3776687593	5011	0.0000000	0.0000000
7	-1.8017578	20.0	152	4498	127256	506	3776687620	4650	0.0000000	0.0000000
8	-1.6040039	20.0	318	3670	128111	1009	3776687647	3988	0.0000000	0.0000000
9	-1.3952637	20.0	469	2935	128503	1533	3776687674	3404	0.0000000	0.0000000
10	-1.2194824	20.0	533	2055	128232	1476	3776687700	2588	0.0000000	0.0000000
11	-0.9997559	20.0	465	1706	127745	1275	3776687727	2171	0.0000000	0.0000000
12	-0.8129883	20.0	500	1941	129153	1148	3776687754	2441	0.0000000	0.0000000
13	-0.6042480	20.0	403	2351	128476	829	3776687780	2754	0.0000000	0.0000000
14	-0.3955078	20.0	264	2973	128876	426	3776687807	3237	0.0000000	0.0000000
15	-0.2087402	20.0	135	3368	129252	166	3776687834	3503	0.0000000	0.0000000
16	0.0000000	20.0	90	3456	128800	132	3776687861	3546	0.0000000	0.0000000
17	0.1977539	20.0	91	3383	127753	276	3776687887	3474	0.0000000	0.0000000
18	0.3955078	20.0	158	3006	128563	528	3776687914	3164	0.0000000	0.0000000
19	0.5932617	20.0	292	2496	129167	910	3776687941	2788	0.0000000	0.0000000
20	0.8020020	20.0	416	1896	128303	1237	3776687967	2312	0.0000000	0.0000000
21	0.9887695	20.0	450	1775	128886	1215	3776687994	2225	0.0000000	0.0000000
22	1.1865234	20.0	494	1990	129027	1036	3776688021	2484	0.0000000	0.0000000
23	1.3952637	20.0	384	2355	128869	887	3776688048	2739	0.0000000	0.0000000
24	1.6040039	20.0	251	2854	129591	437	3776688074	3105	0.0000000	0.0000000
25	1.8017578	20.0	161	3364	129137	235	3776688101	3525	0.0000000	0.0000000
26	1.9995117	20.0	101	3512	128660	120	3776688128	3613	0.0000000	0.0000000
27	2.1972656	20.0	116	3395	128764	361	3776688155	3511	0.0000000	0.0000000
28	2.3950195	20.0	168	2801	129104	560	3776688181	2969	0.0000000	0.0000000
29	2.6037598	20.0	277	2362	128571	938	3776688208	2639	0.0000000	0.0000000
30	2.7905273	20.0	412	1916	128823	1164	3776688235	2328	0.0000000	0.0000000
31	3.0102539	20.0	438	1780	129150	1313	3776688262	2218	0.0000000	0.0000000
* end: 04/09/2023 18:04:22
