* begin:	04/09/2023 19:01:52
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\alpha_ifg.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	-2.9992676	20.0	517	1798	133017	1254	3776691741	2315	0.0000000	0.0000000
2	-2.8125000	20.0	425	2119	133813	984	3776691767	2544	0.0000000	0.0000000
3	-2.6037598	20.0	301	2720	133121	576	3776691794	3021	0.0000000	0.0000000
4	-2.3950195	20.0	197	3240	132770	249	3776691821	3437	0.0000000	0.0000000
5	-2.1972656	20.0	95	3479	133219	102	3776691848	3574	0.0000000	0.0000000
6	-1.9995117	20.0	82	3472	131228	242	3776691875	3554	0.0000000	0.0000000
7	-1.8017578	20.0	123	3027	129283	511	3776691901	3150	0.0000000	0.0000000
8	-1.6149902	20.0	283	2394	129124	1000	3776691928	2677	0.0000000	0.0000000
9	-1.3842773	20.0	403	1918	129251	1201	3776691955	2321	0.0000000	0.0000000
10	-1.1975098	20.0	461	1779	128644	1367	3776691981	2240	0.0000000	0.0000000
11	-0.9997559	20.0	470	1909	128556	1161	3776692008	2379	0.0000000	0.0000000
12	-0.8020020	20.0	465	2384	128453	916	3776692035	2849	0.0000000	0.0000000
13	-0.5932617	20.0	328	2799	128416	584	3776692062	3127	0.0000000	0.0000000
14	-0.3955078	20.0	236	3255	129257	264	3776692089	3491	0.0000000	0.0000000
15	-0.2087402	20.0	105	3514	129676	132	3776692116	3619	0.0000000	0.0000000
16	0.0000000	20.0	102	3379	129383	200	3776692142	3481	0.0000000	0.0000000
17	0.1977539	20.0	176	3015	129029	538	3776692169	3191	0.0000000	0.0000000
18	0.3955078	20.0	308	2402	129613	868	3776692196	2710	0.0000000	0.0000000
19	0.5932617	20.0	439	1994	128292	1173	3776692223	2433	0.0000000	0.0000000
20	0.7910156	20.0	474	1799	129186	1368	3776692250	2273	0.0000000	0.0000000
21	0.9997559	20.0	504	1882	128600	1274	3776692277	2386	0.0000000	0.0000000
22	1.1865234	20.0	448	2229	128689	986	3776692304	2677	0.0000000	0.0000000
23	1.3842773	20.0	330	2760	129181	583	3776692330	3090	0.0000000	0.0000000
24	1.5930176	20.0	187	3197	129551	284	3776692357	3384	0.0000000	0.0000000
25	1.8017578	20.0	94	3647	129400	105	3776692384	3741	0.0000000	0.0000000
26	1.9885254	20.0	87	3568	129809	217	3776692411	3655	0.0000000	0.0000000
27	2.2082520	20.0	148	3164	129368	511	3776692438	3312	0.0000000	0.0000000
28	2.4060059	20.0	325	2424	129260	920	3776692464	2749	0.0000000	0.0000000
29	2.6037598	20.0	396	2069	128626	1189	3776692491	2465	0.0000000	0.0000000
30	2.7905273	20.0	484	1807	129279	1241	3776692518	2291	0.0000000	0.0000000
31	2.9992676	20.0	501	1841	130340	1153	3776692545	2342	0.0000000	0.0000000
* end: 04/09/2023 19:15:45
