* begin:	03/09/2023 03:56:36
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\alpha_ifg.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	-2.9882812	20.0	218	5640	127506	277	3776551025	6135	0.0000000	0.0000000
2	-2.8015137	20.0	193	5655	128214	332	3776551052	6180	0.0000000	0.0000000
3	-2.5927734	20.0	271	5044	127768	817	3776551079	6132	0.0000000	0.0000000
4	-2.3950195	20.0	481	4038	128222	1465	3776551105	5984	0.0000000	0.0000000
5	-2.1972656	20.0	678	3063	129684	2086	3776551132	5827	0.0000000	0.0000000
6	-1.9995117	20.0	829	2625	129137	2299	3776551159	5753	0.0000000	0.0000000
7	-1.8127441	20.0	791	2868	129285	2161	3776551186	5820	0.0000000	0.0000000
8	-1.6149902	20.0	690	3603	130160	1637	3776551213	5930	0.0000000	0.0000000
9	-1.4062500	20.0	490	4407	132081	968	3776551239	5865	0.0000000	0.0000000
10	-1.1975098	20.0	279	5537	131694	408	3776551266	6224	0.0000000	0.0000000
11	-0.9997559	20.0	220	5772	130717	204	3776551293	6196	0.0000000	0.0000000
12	-0.8129883	20.0	210	5605	128628	414	3776551320	6229	0.0000000	0.0000000
13	-0.6042480	20.0	330	4791	128869	1025	3776551347	6146	0.0000000	0.0000000
14	-0.3955078	20.0	544	3822	128851	1557	3776551373	5923	0.0000000	0.0000000
15	-0.2087402	20.0	748	3106	128820	2102	3776551400	5956	0.0000000	0.0000000
16	0.0000000	20.0	885	2669	129138	2397	3776551427	5951	0.0000000	0.0000000
17	0.1977539	20.0	840	2905	128955	2193	3776551454	5938	0.0000000	0.0000000
18	0.3955078	20.0	704	3524	129114	1692	3776551481	5920	0.0000000	0.0000000
19	0.6042480	20.0	533	4356	127617	1113	3776551508	6002	0.0000000	0.0000000
20	0.8020020	20.0	343	5120	128996	594	3776551535	6057	0.0000000	0.0000000
21	0.9997559	20.0	238	5752	127989	287	3776551561	6277	0.0000000	0.0000000
22	1.1975098	20.0	181	5660	127557	286	3776551588	6127	0.0000000	0.0000000
23	1.3842773	20.0	269	5228	127392	750	3776551615	6247	0.0000000	0.0000000
24	1.6040039	20.0	469	4223	127770	1577	3776551642	6269	0.0000000	0.0000000
25	1.8017578	20.0	679	3131	126636	1983	3776551669	5793	0.0000000	0.0000000
26	1.9885254	20.0	813	2740	126847	2289	3776551695	5842	0.0000000	0.0000000
27	2.2082520	20.0	808	2774	125403	2204	3776551722	5786	0.0000000	0.0000000
28	2.3950195	20.0	669	3596	125925	1642	3776551749	5907	0.0000000	0.0000000
29	2.6037598	20.0	530	4535	125947	1033	3776551776	6098	0.0000000	0.0000000
30	2.8015137	20.0	333	5195	125896	554	3776551803	6082	0.0000000	0.0000000
31	2.9992676	20.0	203	5717	124926	231	3776551830	6151	0.0000000	0.0000000
* end: 03/09/2023 04:10:30
