* begin:	02/09/2023 09:44:08
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\alpha_ifg.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	-2.9992676	20.0	428	4496	127434	1134	3776485476	6058	0.0000000	0.0000000
2	-2.7905273	20.0	622	3489	129304	1826	3776485503	5937	0.0000000	0.0000000
3	-2.6147461	20.0	686	2798	129452	2277	3776485530	5761	0.0000000	0.0000000
4	-2.3950195	20.0	758	2571	128123	2378	3776485556	5707	0.0000000	0.0000000
5	-2.1972656	20.0	705	2951	127512	2034	3776485583	5690	0.0000000	0.0000000
6	-1.9995117	20.0	577	3952	128713	1345	3776485610	5874	0.0000000	0.0000000
7	-1.8127441	20.0	413	4740	128225	849	3776485636	6002	0.0000000	0.0000000
8	-1.6149902	20.0	264	5646	128658	347	3776485663	6257	0.0000000	0.0000000
9	-1.4062500	20.0	212	5703	127847	276	3776485689	6191	0.0000000	0.0000000
10	-1.1975098	20.0	250	5314	130531	578	3776485716	6142	0.0000000	0.0000000
11	-0.9997559	20.0	318	4783	129211	938	3776485743	6039	0.0000000	0.0000000
12	-0.8020020	20.0	570	3648	129076	1673	3776485769	5891	0.0000000	0.0000000
13	-0.6152344	20.0	715	2807	130156	2253	3776485796	5775	0.0000000	0.0000000
14	-0.3955078	20.0	801	2666	130956	2306	3776485823	5773	0.0000000	0.0000000
15	-0.2087402	20.0	749	2912	130584	2071	3776485849	5732	0.0000000	0.0000000
16	-0.0109863	20.0	590	3851	130678	1520	3776485876	5961	0.0000000	0.0000000
17	0.1867676	20.0	375	4776	129554	761	3776485903	5912	0.0000000	0.0000000
18	0.3955078	20.0	271	5428	129104	417	3776485929	6116	0.0000000	0.0000000
19	0.6042480	20.0	194	5701	129181	272	3776485956	6167	0.0000000	0.0000000
20	0.8020020	20.0	241	5434	128665	495	3776485983	6170	0.0000000	0.0000000
21	0.9997559	20.0	338	4821	128455	909	3776486010	6068	0.0000000	0.0000000
22	1.1975098	20.0	512	3957	129098	1544	3776486036	6013	0.0000000	0.0000000
23	1.3952637	20.0	682	3031	128684	2185	3776486063	5898	0.0000000	0.0000000
24	1.6040039	20.0	797	2619	129815	2365	3776486089	5781	0.0000000	0.0000000
25	1.8017578	20.0	737	2942	129382	2099	3776486116	5778	0.0000000	0.0000000
26	1.9995117	20.0	635	3564	129883	1613	3776486143	5812	0.0000000	0.0000000
27	2.1972656	20.0	414	4539	129513	916	3776486170	5869	0.0000000	0.0000000
28	2.3840332	20.0	308	5264	125656	492	3776486196	6064	0.0000000	0.0000000
29	2.5927734	20.0	221	5654	126392	258	3776486223	6133	0.0000000	0.0000000
30	2.7905273	20.0	194	5638	125973	285	3776486250	6117	0.0000000	0.0000000
31	2.9992676	20.0	305	4841	125291	857	3776486276	6003	0.0000000	0.0000000
* end: 02/09/2023 09:57:57
