* begin:	02/09/2023 20:33:53
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\alpha_ifg.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	-2.9882812	20.0	449	4302	125828	1227	3776524462	5978	0.0000000	0.0000000
2	-2.8015137	20.0	599	3644	125102	1645	3776524489	5888	0.0000000	0.0000000
3	-2.5927734	20.0	751	2810	125100	2337	3776524515	5898	0.0000000	0.0000000
4	-2.4060059	20.0	697	3024	126083	2256	3776524542	5977	0.0000000	0.0000000
5	-2.2082520	20.0	625	3523	126365	1714	3776524569	5862	0.0000000	0.0000000
6	-1.9995117	20.0	483	4595	126233	1019	3776524595	6097	0.0000000	0.0000000
7	-1.8017578	20.0	384	5365	129602	492	3776524622	6241	0.0000000	0.0000000
8	-1.6040039	20.0	238	5668	130731	240	3776524649	6146	0.0000000	0.0000000
9	-1.3952637	20.0	244	5673	130480	424	3776524676	6341	0.0000000	0.0000000
10	-1.2084961	20.0	388	4818	131792	980	3776524702	6186	0.0000000	0.0000000
11	-0.9997559	20.0	501	4115	131949	1481	3776524729	6097	0.0000000	0.0000000
12	-0.8020020	20.0	689	2997	131012	2051	3776524756	5737	0.0000000	0.0000000
13	-0.5932617	20.0	780	2727	131541	2332	3776524782	5839	0.0000000	0.0000000
14	-0.3955078	20.0	760	2784	131263	2287	3776524809	5831	0.0000000	0.0000000
15	-0.1977539	20.0	709	3325	132323	1858	3776524836	5892	0.0000000	0.0000000
16	-0.0109863	20.0	492	4381	131329	1168	3776524862	6041	0.0000000	0.0000000
17	0.1977539	20.0	404	5061	131080	670	3776524889	6135	0.0000000	0.0000000
18	0.3955078	20.0	246	5615	131191	282	3776524916	6143	0.0000000	0.0000000
19	0.6042480	20.0	196	5602	132004	356	3776524942	6154	0.0000000	0.0000000
20	0.8020020	20.0	315	4913	130498	769	3776524969	5997	0.0000000	0.0000000
21	0.9887695	20.0	483	4097	131851	1485	3776524996	6065	0.0000000	0.0000000
22	1.1975098	20.0	628	3312	131152	1986	3776525023	5926	0.0000000	0.0000000
23	1.3842773	20.0	738	2723	129421	2305	3776525049	5766	0.0000000	0.0000000
24	1.6040039	20.0	812	2803	125596	2277	3776525076	5892	0.0000000	0.0000000
25	1.7907715	20.0	717	3282	125996	1872	3776525103	5871	0.0000000	0.0000000
26	1.9885254	20.0	594	3971	125859	1347	3776525130	5912	0.0000000	0.0000000
27	2.1862793	20.0	390	4962	125475	702	3776525157	6054	0.0000000	0.0000000
28	2.3950195	20.0	247	5605	124990	312	3776525183	6164	0.0000000	0.0000000
29	2.6037598	20.0	221	5712	125710	319	3776525210	6252	0.0000000	0.0000000
30	2.8125000	20.0	286	5146	124620	649	3776525237	6081	0.0000000	0.0000000
31	2.9992676	20.0	463	4272	125089	1281	3776525264	6016	0.0000000	0.0000000
* end: 02/09/2023 20:47:44
